lexeme	group	size	has?	book	chapter	verse
JMJN/	122	4	+	Reges_II	22	2
JMJN/	122	4	+	Chronica_II	34	2
JMJN/	122	4	-	Reges_I	22	43
JMJN/	122	4	-	Chronica_II	20	32
JMJN/	305	4	+	Exodus	29	22
JMJN/	305	4	+	Leviticus	8	25
JMJN/	305	4	-	Exodus	29	13
JMJN/	305	4	-	Leviticus	8	16
JMJN/	323	3	+	Leviticus	9	21
JMJN/	323	3	-	Exodus	29	26
JMJN/	323	3	-	Leviticus	8	29
JMJN/	470	2	+	Psalmi	18	36
JMJN/	470	2	-	Samuel_II	22	36
JMJN/	638	2	+	Numeri	20	17
JMJN/	638	2	-	Numeri	21	22
JMJN/	657	2	+	Leviticus	8	26
JMJN/	657	2	-	Exodus	29	23
JMJN/	1041	2	+	Chronica_II	3	17
JMJN/	1041	2	-	Reges_I	7	21
JQN<M/	624	2	+	Josua	21	34
JQN<M/	624	2	-	Chronica_I	6	62
JR>/	238	3	+	Psalmi	118	4
JR>/	238	3	-	Psalmi	118	2
JR>/	238	3	-	Psalmi	118	3
JR>/	261	3	+	Psalmi	115	11
JR>/	261	3	-	Psalmi	115	9
JR>/	261	3	-	Psalmi	115	10
JR>[	30	3	+	Reges_II	17	39
JR>[	30	3	-	Reges_II	18	35
JR>[	30	3	-	Jesaia	36	20
JR>[	626	2	+	Reges_II	17	32
JR>[	626	2	-	Reges_I	12	31
JR>[	724	2	+	Samuel_II	10	19
JR>[	724	2	-	Chronica_I	19	19
JR>[	1158	2	+	Jeremia	46	28
JR>[	1158	2	-	Jeremia	30	11
JRB<M/	55	3	+	Reges_I	14	11
JRB<M/	55	3	-	Reges_I	16	4
JRB<M/	55	3	-	Reges_I	21	24
JRB<M/	82	11	+	Reges_I	15	34
JRB<M/	82	11	+	Reges_I	16	19
JRB<M/	82	11	+	Reges_I	22	53
JRB<M/	82	11	+	Reges_II	13	2
JRB<M/	82	11	+	Reges_II	13	11
JRB<M/	82	11	+	Reges_II	14	24
JRB<M/	82	11	+	Reges_II	15	9
JRB<M/	82	11	+	Reges_II	15	18
JRB<M/	82	11	+	Reges_II	15	24
JRB<M/	82	11	+	Reges_II	15	28
JRB<M/	82	11	-	Reges_I	15	26
JRB<M/	135	31	+	Reges_I	14	19
JRB<M/	135	31	+	Reges_I	15	7
JRB<M/	135	31	+	Reges_II	14	28
JRB<M/	135	31	-	Reges_I	14	29
JRB<M/	135	31	-	Reges_I	15	31
JRB<M/	135	31	-	Reges_I	16	5
JRB<M/	135	31	-	Reges_I	16	14
JRB<M/	135	31	-	Reges_I	16	20
JRB<M/	135	31	-	Reges_I	16	27
JRB<M/	135	31	-	Reges_I	22	39
JRB<M/	135	31	-	Reges_I	22	46
JRB<M/	135	31	-	Reges_II	1	18
JRB<M/	135	31	-	Reges_II	8	23
JRB<M/	135	31	-	Reges_II	10	34
JRB<M/	135	31	-	Reges_II	12	20
JRB<M/	135	31	-	Reges_II	13	8
JRB<M/	135	31	-	Reges_II	13	12
JRB<M/	135	31	-	Reges_II	14	15
JRB<M/	135	31	-	Reges_II	14	18
JRB<M/	135	31	-	Reges_II	15	6
JRB<M/	135	31	-	Reges_II	15	11
JRB<M/	135	31	-	Reges_II	15	15
JRB<M/	135	31	-	Reges_II	15	21
JRB<M/	135	31	-	Reges_II	15	26
JRB<M/	135	31	-	Reges_II	15	31
JRB<M/	135	31	-	Reges_II	15	36
JRB<M/	135	31	-	Reges_II	16	19
JRB<M/	135	31	-	Reges_II	21	17
JRB<M/	135	31	-	Reges_II	21	25
JRB<M/	135	31	-	Reges_II	23	28
JRB<M/	135	31	-	Reges_II	24	5
JRB<M/	243	2	+	Reges_I	16	26
JRB<M/	243	2	-	Reges_I	16	13
JRB<M/	910	2	+	Chronica_II	11	4
JRB<M/	910	2	-	Reges_I	12	24
JRD/	326	7	+	Genesis	5	16
JRD/	326	7	+	Genesis	5	19
JRD/	326	7	-	Genesis	5	7
JRD/	326	7	-	Genesis	5	10
JRD/	326	7	-	Genesis	5	13
JRD/	326	7	-	Genesis	5	25
JRD/	326	7	-	Genesis	5	26
JRD/	548	3	+	Genesis	5	20
JRD/	548	3	-	Genesis	5	8
JRD/	548	3	-	Genesis	5	27
JRDN/	233	2	+	Samuel_I	31	7
JRDN/	233	2	-	Chronica_I	10	7
JRDN/	236	3	+	Reges_II	2	6
JRDN/	236	3	-	Reges_II	2	2
JRDN/	236	3	-	Reges_II	2	4
JRDN/	414	3	+	Deuteronomium	11	31
JRDN/	414	3	-	Deuteronomium	15	4
JRDN/	414	3	-	Deuteronomium	26	1
JRDN/	1155	2	+	Deuteronomium	3	17
JRDN/	1155	2	-	Josua	12	3
JRD[	117	2	+	Exodus	32	1
JRD[	117	2	-	Exodus	32	23
JRD[	236	3	+	Reges_II	2	2
JRD[	236	3	-	Reges_II	2	4
JRD[	236	3	-	Reges_II	2	6
JRD[	357	2	+	Exodus	3	8
JRD[	357	2	-	Exodus	3	17
JRD[	466	2	+	Reges_I	1	38
JRD[	466	2	-	Reges_I	1	44
JRD[	484	2	+	Samuel_II	22	48
JRD[	484	2	-	Psalmi	18	48
JRD[	762	2	+	Samuel_II	5	17
JRD[	762	2	-	Chronica_I	14	8
JRD[	867	2	+	Josua	18	16
JRD[	867	2	-	Josua	15	8
JRH[	581	2	+	Reges_II	12	3
JRH[	581	2	-	Chronica_II	24	2
JRJ<H/	162	8	+	Exodus	26	1
JRJ<H/	162	8	+	Exodus	36	8
JRJ<H/	162	8	-	Exodus	26	31
JRJ<H/	162	8	-	Exodus	28	6
JRJ<H/	162	8	-	Exodus	28	15
JRJ<H/	162	8	-	Exodus	36	35
JRJ<H/	162	8	-	Exodus	39	2
JRJ<H/	162	8	-	Exodus	39	8
JRJXW/	236	3	+	Reges_II	2	4
JRJXW/	236	3	-	Reges_II	2	2
JRJXW/	236	3	-	Reges_II	2	6
JRJXW/	508	5	+	Josua	10	28
JRJXW/	508	5	-	Josua	10	32
JRJXW/	508	5	-	Josua	10	35
JRJXW/	508	5	-	Josua	10	37
JRJXW/	508	5	-	Josua	10	39
JRJXW/	783	2	+	Reges_II	2	5
JRJXW/	783	2	-	Reges_II	2	3
JRMJH/	614	4	+	Jeremia	27	1
JRMJH/	614	4	-	Jeremia	26	1
JRMJH/	614	4	-	Jeremia	35	1
JRMJH/	614	4	-	Jeremia	36	1
JRMJH/	757	2	+	Esra	1	1
JRMJH/	757	2	-	Chronica_II	36	22
JRMJHW/	378	172	+	Jeremia	7	1
JRMJHW/	378	172	+	Jeremia	11	1
JRMJHW/	378	172	+	Jeremia	18	1
JRMJHW/	378	172	+	Jeremia	29	30
JRMJHW/	378	172	+	Jeremia	30	1
JRMJHW/	378	172	+	Jeremia	32	6
JRMJHW/	378	172	+	Jeremia	32	26
JRMJHW/	378	172	+	Jeremia	33	19
JRMJHW/	378	172	+	Jeremia	33	23
JRMJHW/	378	172	+	Jeremia	34	12
JRMJHW/	378	172	+	Jeremia	35	12
JRMJHW/	378	172	+	Jeremia	37	6
JRMJHW/	378	172	+	Jeremia	43	8
JRMJHW/	378	172	-	Exodus	6	2
JRMJHW/	378	172	-	Exodus	6	10
JRMJHW/	378	172	-	Exodus	7	8
JRMJHW/	378	172	-	Exodus	13	1
JRMJHW/	378	172	-	Exodus	14	1
JRMJHW/	378	172	-	Exodus	16	11
JRMJHW/	378	172	-	Exodus	25	1
JRMJHW/	378	172	-	Exodus	30	11
JRMJHW/	378	172	-	Exodus	30	17
JRMJHW/	378	172	-	Exodus	30	22
JRMJHW/	378	172	-	Exodus	31	1
JRMJHW/	378	172	-	Exodus	31	12
JRMJHW/	378	172	-	Exodus	40	1
JRMJHW/	378	172	-	Leviticus	4	1
JRMJHW/	378	172	-	Leviticus	5	14
JRMJHW/	378	172	-	Leviticus	5	20
JRMJHW/	378	172	-	Leviticus	6	1
JRMJHW/	378	172	-	Leviticus	6	12
JRMJHW/	378	172	-	Leviticus	6	17
JRMJHW/	378	172	-	Leviticus	7	22
JRMJHW/	378	172	-	Leviticus	7	28
JRMJHW/	378	172	-	Leviticus	8	1
JRMJHW/	378	172	-	Leviticus	10	8
JRMJHW/	378	172	-	Leviticus	11	1
JRMJHW/	378	172	-	Leviticus	12	1
JRMJHW/	378	172	-	Leviticus	13	1
JRMJHW/	378	172	-	Leviticus	14	1
JRMJHW/	378	172	-	Leviticus	14	33
JRMJHW/	378	172	-	Leviticus	15	1
JRMJHW/	378	172	-	Leviticus	17	1
JRMJHW/	378	172	-	Leviticus	18	1
JRMJHW/	378	172	-	Leviticus	18	2
JRMJHW/	378	172	-	Leviticus	19	1
JRMJHW/	378	172	-	Leviticus	19	2
JRMJHW/	378	172	-	Leviticus	20	1
JRMJHW/	378	172	-	Leviticus	21	16
JRMJHW/	378	172	-	Leviticus	22	1
JRMJHW/	378	172	-	Leviticus	22	17
JRMJHW/	378	172	-	Leviticus	22	26
JRMJHW/	378	172	-	Leviticus	23	1
JRMJHW/	378	172	-	Leviticus	23	9
JRMJHW/	378	172	-	Leviticus	23	23
JRMJHW/	378	172	-	Leviticus	23	26
JRMJHW/	378	172	-	Leviticus	23	33
JRMJHW/	378	172	-	Leviticus	24	1
JRMJHW/	378	172	-	Leviticus	24	13
JRMJHW/	378	172	-	Leviticus	27	1
JRMJHW/	378	172	-	Numeri	1	48
JRMJHW/	378	172	-	Numeri	2	1
JRMJHW/	378	172	-	Numeri	3	5
JRMJHW/	378	172	-	Numeri	3	11
JRMJHW/	378	172	-	Numeri	3	44
JRMJHW/	378	172	-	Numeri	4	1
JRMJHW/	378	172	-	Numeri	4	17
JRMJHW/	378	172	-	Numeri	4	21
JRMJHW/	378	172	-	Numeri	5	1
JRMJHW/	378	172	-	Numeri	5	5
JRMJHW/	378	172	-	Numeri	5	11
JRMJHW/	378	172	-	Numeri	6	1
JRMJHW/	378	172	-	Numeri	6	22
JRMJHW/	378	172	-	Numeri	7	4
JRMJHW/	378	172	-	Numeri	8	1
JRMJHW/	378	172	-	Numeri	8	5
JRMJHW/	378	172	-	Numeri	8	23
JRMJHW/	378	172	-	Numeri	9	9
JRMJHW/	378	172	-	Numeri	10	1
JRMJHW/	378	172	-	Numeri	13	1
JRMJHW/	378	172	-	Numeri	14	26
JRMJHW/	378	172	-	Numeri	15	1
JRMJHW/	378	172	-	Numeri	15	17
JRMJHW/	378	172	-	Numeri	15	37
JRMJHW/	378	172	-	Numeri	16	20
JRMJHW/	378	172	-	Numeri	16	23
JRMJHW/	378	172	-	Numeri	17	1
JRMJHW/	378	172	-	Numeri	17	9
JRMJHW/	378	172	-	Numeri	17	16
JRMJHW/	378	172	-	Numeri	18	25
JRMJHW/	378	172	-	Numeri	19	1
JRMJHW/	378	172	-	Numeri	20	7
JRMJHW/	378	172	-	Numeri	25	10
JRMJHW/	378	172	-	Numeri	25	16
JRMJHW/	378	172	-	Numeri	26	52
JRMJHW/	378	172	-	Numeri	27	6
JRMJHW/	378	172	-	Numeri	27	15
JRMJHW/	378	172	-	Numeri	28	1
JRMJHW/	378	172	-	Numeri	31	1
JRMJHW/	378	172	-	Numeri	31	25
JRMJHW/	378	172	-	Numeri	34	1
JRMJHW/	378	172	-	Numeri	34	16
JRMJHW/	378	172	-	Numeri	35	9
JRMJHW/	378	172	-	Deuteronomium	2	2
JRMJHW/	378	172	-	Deuteronomium	2	17
JRMJHW/	378	172	-	Deuteronomium	18	17
JRMJHW/	378	172	-	Josua	4	15
JRMJHW/	378	172	-	Josua	20	1
JRMJHW/	378	172	-	Samuel_I	15	10
JRMJHW/	378	172	-	Reges_I	2	14
JRMJHW/	378	172	-	Reges_I	6	11
JRMJHW/	378	172	-	Reges_I	17	2
JRMJHW/	378	172	-	Reges_I	17	8
JRMJHW/	378	172	-	Reges_II	20	16
JRMJHW/	378	172	-	Jesaia	7	10
JRMJHW/	378	172	-	Jesaia	8	5
JRMJHW/	378	172	-	Jesaia	38	4
JRMJHW/	378	172	-	Jesaia	39	5
JRMJHW/	378	172	-	Jeremia	1	4
JRMJHW/	378	172	-	Jeremia	2	1
JRMJHW/	378	172	-	Jeremia	13	3
JRMJHW/	378	172	-	Jeremia	13	8
JRMJHW/	378	172	-	Jeremia	16	1
JRMJHW/	378	172	-	Jeremia	18	5
JRMJHW/	378	172	-	Jeremia	24	4
JRMJHW/	378	172	-	Ezechiel	6	1
JRMJHW/	378	172	-	Ezechiel	7	1
JRMJHW/	378	172	-	Ezechiel	11	14
JRMJHW/	378	172	-	Ezechiel	12	1
JRMJHW/	378	172	-	Ezechiel	12	17
JRMJHW/	378	172	-	Ezechiel	12	21
JRMJHW/	378	172	-	Ezechiel	12	26
JRMJHW/	378	172	-	Ezechiel	13	1
JRMJHW/	378	172	-	Ezechiel	14	2
JRMJHW/	378	172	-	Ezechiel	14	12
JRMJHW/	378	172	-	Ezechiel	15	1
JRMJHW/	378	172	-	Ezechiel	16	1
JRMJHW/	378	172	-	Ezechiel	17	1
JRMJHW/	378	172	-	Ezechiel	17	11
JRMJHW/	378	172	-	Ezechiel	18	1
JRMJHW/	378	172	-	Ezechiel	20	2
JRMJHW/	378	172	-	Ezechiel	21	1
JRMJHW/	378	172	-	Ezechiel	21	6
JRMJHW/	378	172	-	Ezechiel	21	13
JRMJHW/	378	172	-	Ezechiel	21	23
JRMJHW/	378	172	-	Ezechiel	22	1
JRMJHW/	378	172	-	Ezechiel	22	17
JRMJHW/	378	172	-	Ezechiel	22	23
JRMJHW/	378	172	-	Ezechiel	23	1
JRMJHW/	378	172	-	Ezechiel	24	15
JRMJHW/	378	172	-	Ezechiel	24	20
JRMJHW/	378	172	-	Ezechiel	25	1
JRMJHW/	378	172	-	Ezechiel	27	1
JRMJHW/	378	172	-	Ezechiel	28	1
JRMJHW/	378	172	-	Ezechiel	28	11
JRMJHW/	378	172	-	Ezechiel	28	20
JRMJHW/	378	172	-	Ezechiel	30	1
JRMJHW/	378	172	-	Ezechiel	33	1
JRMJHW/	378	172	-	Ezechiel	33	23
JRMJHW/	378	172	-	Ezechiel	34	1
JRMJHW/	378	172	-	Ezechiel	35	1
JRMJHW/	378	172	-	Ezechiel	36	16
JRMJHW/	378	172	-	Ezechiel	37	15
JRMJHW/	378	172	-	Ezechiel	38	1
JRMJHW/	378	172	-	Jona	3	1
JRMJHW/	378	172	-	Sacharia	4	8
JRMJHW/	378	172	-	Sacharia	6	9
JRMJHW/	378	172	-	Sacharia	7	4
JRMJHW/	378	172	-	Sacharia	7	8
JRMJHW/	378	172	-	Sacharia	8	1
JRMJHW/	378	172	-	Sacharia	8	18
JRMJHW/	378	172	-	Psalmi	119	57
JRMJHW/	584	4	+	Reges_II	23	31
JRMJHW/	584	4	+	Reges_II	24	18
JRMJHW/	584	4	+	Jeremia	52	1
JRMJHW/	584	4	-	Reges_II	23	36
JRMJHW/	614	4	+	Jeremia	35	1
JRMJHW/	614	4	+	Jeremia	36	1
JRMJHW/	614	4	-	Jeremia	26	1
JRMJHW/	614	4	-	Jeremia	27	1
JRMJHW/	757	2	+	Chronica_II	36	22
JRMJHW/	757	2	-	Esra	1	1
JRWC>/	541	3	+	Reges_II	15	33
JRWC>/	541	3	+	Chronica_II	27	1
JRWC>/	541	3	-	Chronica_II	27	8
JRWCLM/	30	3	+	Reges_II	18	35
JRWCLM/	30	3	+	Jesaia	36	20
JRWCLM/	30	3	-	Reges_II	17	39
JRWCLM/	70	2	+	Jeremia	33	16
JRWCLM/	70	2	-	Jeremia	23	6
JRWCLM/	292	2	+	Reges_II	14	20
JRWCLM/	292	2	-	Chronica_II	25	28
JRWCLM/	746	2	+	Chronica_II	12	9
JRWCLM/	746	2	-	Reges_I	14	26
JRWCLM/	867	2	+	Josua	15	8
JRWCLM/	867	2	-	Josua	18	16
JRWCLM/	978	2	+	Chronica_II	33	9
JRWCLM/	978	2	-	Reges_II	21	9
JRX/	1099	2	+	Reges_I	8	2
JRX/	1099	2	-	Chronica_II	5	3
JSP[	81	9	+	Deuteronomium	19	9
JSP[	81	9	-	Deuteronomium	11	22
JSP[	81	9	-	Deuteronomium	13	19
JSP[	81	9	-	Deuteronomium	15	5
JSP[	81	9	-	Deuteronomium	27	10
JSP[	81	9	-	Deuteronomium	28	1
JSP[	81	9	-	Deuteronomium	28	15
JSP[	81	9	-	Deuteronomium	28	45
JSP[	81	9	-	Deuteronomium	30	8
JSP[	378	172	+	Jesaia	7	10
JSP[	378	172	+	Jesaia	8	5
JSP[	378	172	-	Exodus	6	2
JSP[	378	172	-	Exodus	6	10
JSP[	378	172	-	Exodus	7	8
JSP[	378	172	-	Exodus	13	1
JSP[	378	172	-	Exodus	14	1
JSP[	378	172	-	Exodus	16	11
JSP[	378	172	-	Exodus	25	1
JSP[	378	172	-	Exodus	30	11
JSP[	378	172	-	Exodus	30	17
JSP[	378	172	-	Exodus	30	22
JSP[	378	172	-	Exodus	31	1
JSP[	378	172	-	Exodus	31	12
JSP[	378	172	-	Exodus	40	1
JSP[	378	172	-	Leviticus	4	1
JSP[	378	172	-	Leviticus	5	14
JSP[	378	172	-	Leviticus	5	20
JSP[	378	172	-	Leviticus	6	1
JSP[	378	172	-	Leviticus	6	12
JSP[	378	172	-	Leviticus	6	17
JSP[	378	172	-	Leviticus	7	22
JSP[	378	172	-	Leviticus	7	28
JSP[	378	172	-	Leviticus	8	1
JSP[	378	172	-	Leviticus	10	8
JSP[	378	172	-	Leviticus	11	1
JSP[	378	172	-	Leviticus	12	1
JSP[	378	172	-	Leviticus	13	1
JSP[	378	172	-	Leviticus	14	1
JSP[	378	172	-	Leviticus	14	33
JSP[	378	172	-	Leviticus	15	1
JSP[	378	172	-	Leviticus	17	1
JSP[	378	172	-	Leviticus	18	1
JSP[	378	172	-	Leviticus	18	2
JSP[	378	172	-	Leviticus	19	1
JSP[	378	172	-	Leviticus	19	2
JSP[	378	172	-	Leviticus	20	1
JSP[	378	172	-	Leviticus	21	16
JSP[	378	172	-	Leviticus	22	1
JSP[	378	172	-	Leviticus	22	17
JSP[	378	172	-	Leviticus	22	26
JSP[	378	172	-	Leviticus	23	1
JSP[	378	172	-	Leviticus	23	9
JSP[	378	172	-	Leviticus	23	23
JSP[	378	172	-	Leviticus	23	26
JSP[	378	172	-	Leviticus	23	33
JSP[	378	172	-	Leviticus	24	1
JSP[	378	172	-	Leviticus	24	13
JSP[	378	172	-	Leviticus	27	1
JSP[	378	172	-	Numeri	1	48
JSP[	378	172	-	Numeri	2	1
JSP[	378	172	-	Numeri	3	5
JSP[	378	172	-	Numeri	3	11
JSP[	378	172	-	Numeri	3	44
JSP[	378	172	-	Numeri	4	1
JSP[	378	172	-	Numeri	4	17
JSP[	378	172	-	Numeri	4	21
JSP[	378	172	-	Numeri	5	1
JSP[	378	172	-	Numeri	5	5
JSP[	378	172	-	Numeri	5	11
JSP[	378	172	-	Numeri	6	1
JSP[	378	172	-	Numeri	6	22
JSP[	378	172	-	Numeri	7	4
JSP[	378	172	-	Numeri	8	1
JSP[	378	172	-	Numeri	8	5
JSP[	378	172	-	Numeri	8	23
JSP[	378	172	-	Numeri	9	9
JSP[	378	172	-	Numeri	10	1
JSP[	378	172	-	Numeri	13	1
JSP[	378	172	-	Numeri	14	26
JSP[	378	172	-	Numeri	15	1
JSP[	378	172	-	Numeri	15	17
JSP[	378	172	-	Numeri	15	37
JSP[	378	172	-	Numeri	16	20
JSP[	378	172	-	Numeri	16	23
JSP[	378	172	-	Numeri	17	1
JSP[	378	172	-	Numeri	17	9
JSP[	378	172	-	Numeri	17	16
JSP[	378	172	-	Numeri	18	25
JSP[	378	172	-	Numeri	19	1
JSP[	378	172	-	Numeri	20	7
JSP[	378	172	-	Numeri	25	10
JSP[	378	172	-	Numeri	25	16
JSP[	378	172	-	Numeri	26	52
JSP[	378	172	-	Numeri	27	6
JSP[	378	172	-	Numeri	27	15
JSP[	378	172	-	Numeri	28	1
JSP[	378	172	-	Numeri	31	1
JSP[	378	172	-	Numeri	31	25
JSP[	378	172	-	Numeri	34	1
JSP[	378	172	-	Numeri	34	16
JSP[	378	172	-	Numeri	35	9
JSP[	378	172	-	Deuteronomium	2	2
JSP[	378	172	-	Deuteronomium	2	17
JSP[	378	172	-	Deuteronomium	18	17
JSP[	378	172	-	Josua	4	15
JSP[	378	172	-	Josua	20	1
JSP[	378	172	-	Samuel_I	15	10
JSP[	378	172	-	Reges_I	2	14
JSP[	378	172	-	Reges_I	6	11
JSP[	378	172	-	Reges_I	17	2
JSP[	378	172	-	Reges_I	17	8
JSP[	378	172	-	Reges_II	20	16
JSP[	378	172	-	Jesaia	38	4
JSP[	378	172	-	Jesaia	39	5
JSP[	378	172	-	Jeremia	1	4
JSP[	378	172	-	Jeremia	2	1
JSP[	378	172	-	Jeremia	7	1
JSP[	378	172	-	Jeremia	11	1
JSP[	378	172	-	Jeremia	13	3
JSP[	378	172	-	Jeremia	13	8
JSP[	378	172	-	Jeremia	16	1
JSP[	378	172	-	Jeremia	18	1
JSP[	378	172	-	Jeremia	18	5
JSP[	378	172	-	Jeremia	24	4
JSP[	378	172	-	Jeremia	29	30
JSP[	378	172	-	Jeremia	30	1
JSP[	378	172	-	Jeremia	32	6
JSP[	378	172	-	Jeremia	32	26
JSP[	378	172	-	Jeremia	33	19
JSP[	378	172	-	Jeremia	33	23
JSP[	378	172	-	Jeremia	34	12
JSP[	378	172	-	Jeremia	35	12
JSP[	378	172	-	Jeremia	37	6
JSP[	378	172	-	Jeremia	43	8
JSP[	378	172	-	Ezechiel	6	1
JSP[	378	172	-	Ezechiel	7	1
JSP[	378	172	-	Ezechiel	11	14
JSP[	378	172	-	Ezechiel	12	1
JSP[	378	172	-	Ezechiel	12	17
JSP[	378	172	-	Ezechiel	12	21
JSP[	378	172	-	Ezechiel	12	26
JSP[	378	172	-	Ezechiel	13	1
JSP[	378	172	-	Ezechiel	14	2
JSP[	378	172	-	Ezechiel	14	12
JSP[	378	172	-	Ezechiel	15	1
JSP[	378	172	-	Ezechiel	16	1
JSP[	378	172	-	Ezechiel	17	1
JSP[	378	172	-	Ezechiel	17	11
JSP[	378	172	-	Ezechiel	18	1
JSP[	378	172	-	Ezechiel	20	2
JSP[	378	172	-	Ezechiel	21	1
JSP[	378	172	-	Ezechiel	21	6
JSP[	378	172	-	Ezechiel	21	13
JSP[	378	172	-	Ezechiel	21	23
JSP[	378	172	-	Ezechiel	22	1
JSP[	378	172	-	Ezechiel	22	17
JSP[	378	172	-	Ezechiel	22	23
JSP[	378	172	-	Ezechiel	23	1
JSP[	378	172	-	Ezechiel	24	15
JSP[	378	172	-	Ezechiel	24	20
JSP[	378	172	-	Ezechiel	25	1
JSP[	378	172	-	Ezechiel	27	1
JSP[	378	172	-	Ezechiel	28	1
JSP[	378	172	-	Ezechiel	28	11
JSP[	378	172	-	Ezechiel	28	20
JSP[	378	172	-	Ezechiel	30	1
JSP[	378	172	-	Ezechiel	33	1
JSP[	378	172	-	Ezechiel	33	23
JSP[	378	172	-	Ezechiel	34	1
JSP[	378	172	-	Ezechiel	35	1
JSP[	378	172	-	Ezechiel	36	16
JSP[	378	172	-	Ezechiel	37	15
JSP[	378	172	-	Ezechiel	38	1
JSP[	378	172	-	Jona	3	1
JSP[	378	172	-	Sacharia	4	8
JSP[	378	172	-	Sacharia	6	9
JSP[	378	172	-	Sacharia	7	4
JSP[	378	172	-	Sacharia	7	8
JSP[	378	172	-	Sacharia	8	1
JSP[	378	172	-	Sacharia	8	18
JSP[	378	172	-	Psalmi	119	57
JSR[	519	2	+	Leviticus	26	28
JSR[	519	2	-	Leviticus	26	24
JTJR/	571	2	+	Chronica_I	6	42
JTJR/	571	2	-	Josua	21	13
JTR/	147	5	+	Chronica_II	25	26
JTR/	147	5	+	Chronica_II	27	7
JTR/	147	5	+	Chronica_II	28	26
JTR/	147	5	-	Chronica_II	16	11
JTR/	147	5	-	Chronica_II	35	27
JTR/	164	4	+	Leviticus	14	17
JTR/	164	4	-	Leviticus	14	14
JTR/	164	4	-	Leviticus	14	25
JTR/	164	4	-	Leviticus	14	28
JTRWN/	807	2	+	Ecclesiastes	1	3
JTRWN/	807	2	-	Ecclesiastes	2	22
JVBTH/	619	11	+	Numeri	33	33
JVBTH/	619	11	+	Numeri	33	34
JVBTH/	619	11	-	Numeri	33	25
JVBTH/	619	11	-	Numeri	33	26
JVBTH/	619	11	-	Numeri	33	27
JVBTH/	619	11	-	Numeri	33	28
JVBTH/	619	11	-	Numeri	33	29
JVBTH/	619	11	-	Numeri	33	30
JVBTH/	619	11	-	Numeri	33	31
JVBTH/	619	11	-	Numeri	33	32
JVBTH/	619	11	-	Numeri	33	35
JVB[	378	172	+	Deuteronomium	18	17
JVB[	378	172	-	Exodus	6	2
JVB[	378	172	-	Exodus	6	10
JVB[	378	172	-	Exodus	7	8
JVB[	378	172	-	Exodus	13	1
JVB[	378	172	-	Exodus	14	1
JVB[	378	172	-	Exodus	16	11
JVB[	378	172	-	Exodus	25	1
JVB[	378	172	-	Exodus	30	11
JVB[	378	172	-	Exodus	30	17
JVB[	378	172	-	Exodus	30	22
JVB[	378	172	-	Exodus	31	1
JVB[	378	172	-	Exodus	31	12
JVB[	378	172	-	Exodus	40	1
JVB[	378	172	-	Leviticus	4	1
JVB[	378	172	-	Leviticus	5	14
JVB[	378	172	-	Leviticus	5	20
JVB[	378	172	-	Leviticus	6	1
JVB[	378	172	-	Leviticus	6	12
JVB[	378	172	-	Leviticus	6	17
JVB[	378	172	-	Leviticus	7	22
JVB[	378	172	-	Leviticus	7	28
JVB[	378	172	-	Leviticus	8	1
JVB[	378	172	-	Leviticus	10	8
JVB[	378	172	-	Leviticus	11	1
JVB[	378	172	-	Leviticus	12	1
JVB[	378	172	-	Leviticus	13	1
JVB[	378	172	-	Leviticus	14	1
JVB[	378	172	-	Leviticus	14	33
JVB[	378	172	-	Leviticus	15	1
JVB[	378	172	-	Leviticus	17	1
JVB[	378	172	-	Leviticus	18	1
JVB[	378	172	-	Leviticus	18	2
JVB[	378	172	-	Leviticus	19	1
JVB[	378	172	-	Leviticus	19	2
JVB[	378	172	-	Leviticus	20	1
JVB[	378	172	-	Leviticus	21	16
JVB[	378	172	-	Leviticus	22	1
JVB[	378	172	-	Leviticus	22	17
JVB[	378	172	-	Leviticus	22	26
JVB[	378	172	-	Leviticus	23	1
JVB[	378	172	-	Leviticus	23	9
JVB[	378	172	-	Leviticus	23	23
JVB[	378	172	-	Leviticus	23	26
JVB[	378	172	-	Leviticus	23	33
JVB[	378	172	-	Leviticus	24	1
JVB[	378	172	-	Leviticus	24	13
JVB[	378	172	-	Leviticus	27	1
JVB[	378	172	-	Numeri	1	48
JVB[	378	172	-	Numeri	2	1
JVB[	378	172	-	Numeri	3	5
JVB[	378	172	-	Numeri	3	11
JVB[	378	172	-	Numeri	3	44
JVB[	378	172	-	Numeri	4	1
JVB[	378	172	-	Numeri	4	17
JVB[	378	172	-	Numeri	4	21
JVB[	378	172	-	Numeri	5	1
JVB[	378	172	-	Numeri	5	5
JVB[	378	172	-	Numeri	5	11
JVB[	378	172	-	Numeri	6	1
JVB[	378	172	-	Numeri	6	22
JVB[	378	172	-	Numeri	7	4
JVB[	378	172	-	Numeri	8	1
JVB[	378	172	-	Numeri	8	5
JVB[	378	172	-	Numeri	8	23
JVB[	378	172	-	Numeri	9	9
JVB[	378	172	-	Numeri	10	1
JVB[	378	172	-	Numeri	13	1
JVB[	378	172	-	Numeri	14	26
JVB[	378	172	-	Numeri	15	1
JVB[	378	172	-	Numeri	15	17
JVB[	378	172	-	Numeri	15	37
JVB[	378	172	-	Numeri	16	20
JVB[	378	172	-	Numeri	16	23
JVB[	378	172	-	Numeri	17	1
JVB[	378	172	-	Numeri	17	9
JVB[	378	172	-	Numeri	17	16
