passage	phrase_node	phrase_text	phrase_gloss	phrase_function	lexeme	occ_text	occ_node
Genesis 41:28	619286	הָאֱלֹהִ֛ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֛ים 	22865
Genesis 41:32	619326	מֵעִ֣ם הָאֱלֹהִ֔ים 	from with the god(s)	Cmpl	>LHJM/	אֱלֹהִ֔ים 	22936
Genesis 41:32	619329	הָאֱלֹהִ֖ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	22940
Genesis 41:38	619387	ר֥וּחַ אֱלֹהִ֖ים 	wind god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	23050
Genesis 41:39	619394	אֱלֹהִ֛ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֛ים 	23059
Genesis 41:51	619538	אֱלֹהִים֙ 	god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	23298
Genesis 41:52	619546	אֱלֹהִ֖ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	23316
Genesis 42:18	619838	אֶת־הָאֱלֹהִ֖ים 	<object marker> the god(s)	Objc	>LHJM/	אֱלֹהִ֖ים 	23723
Genesis 42:28	619995	אֱלֹהִ֖ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	23930
Genesis 43:23	620467	אֱלֹ֨הֵיכֶ֜ם וֵֽאלֹהֵ֤י אֲבִיכֶם֙ 	god(s) and god(s) father	Subj	>LHJM/	אֱלֹ֨הֵיכֶ֜ם 	24598
Genesis 43:23	620467	אֱלֹ֨הֵיכֶ֜ם וֵֽאלֹהֵ֤י אֲבִיכֶם֙ 	god(s) and god(s) father	Subj	>LHJM/	אלֹהֵ֤י 	24600
Genesis 43:29	620561	אֱלֹהִ֥ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֥ים 	24724
Genesis 44:16	620829	הָאֱלֹהִ֗ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֗ים 	25110
Genesis 45:5	621161	אֱלֹהִ֖ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	25549
Genesis 45:7	621176	אֱלֹהִים֙ 	god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	25572
Genesis 45:8	621194	הָאֱלֹהִ֑ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֑ים 	25598
Genesis 45:9	621211	אֱלֹהִ֛ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֛ים 	25630
Genesis 46:1	621447	לֵאלֹהֵ֖י אָבִ֥יו יִצְחָֽק׃ 	to god(s) father Isaac	Cmpl	>LHJM/	אלֹהֵ֖י 	26006
Genesis 46:2	621450	אֱלֹהִ֤ים ׀ 	god(s)	Subj	>LHJM/	אֱלֹהִ֤ים ׀ 	26011
Genesis 46:3	621463	הָאֵ֖ל אֱלֹהֵ֣י אָבִ֑יךָ 	the god god(s) father	PreC	>LHJM/	אֱלֹהֵ֣י 	26030
Genesis 48:9	622274	אֱלֹהִ֖ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	27468
Genesis 48:11	622312	אֱלֹהִ֖ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	27511
Genesis 48:15	622359	הָֽאֱלֹהִ֡ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֡ים 	27584
Genesis 48:15	622364	הָֽאֱלֹהִים֙ 	the god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	27594
Genesis 48:20	622448	אֱלֹהִ֔ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֔ים 	27725
Genesis 48:21	622463	אֱלֹהִים֙ 	god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	27748
Genesis 50:17	622996	לְפֶ֥שַׁע עַבְדֵ֖י אֱלֹהֵ֣י אָבִ֑יךָ 	to rebellion servant god(s) father	Cmpl	>LHJM/	אֱלֹהֵ֣י 	28588
Genesis 50:19	623021	תַ֥חַת אֱלֹהִ֖ים 	under part god(s)	PreC	>LHJM/	אֱלֹהִ֖ים 	28619
Genesis 50:20	623028	אֱלֹהִים֙ 	god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	28626
Genesis 50:24	623071	אלֹהִ֞ים 	god(s)	Subj	>LHJM/	אלֹהִ֞ים 	28698
Genesis 50:25	623090	אֱלֹהִים֙ 	god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	28732
Exodus 1:17	623247	אֶת־הָ֣אֱלֹהִ֔ים 	<object marker> the god(s)	Objc	>LHJM/	אֱלֹהִ֔ים 	28998
Exodus 1:20	623290	אֱלֹהִ֖ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	29062
Exodus 1:21	623303	אֶת־הָאֱלֹהִ֑ים 	<object marker> the god(s)	Objc	>LHJM/	אֱלֹהִ֑ים 	29081
Exodus 2:23	623643	אֶל־הָאֱלֹהִ֖ים 	to the god(s)	Cmpl	>LHJM/	אֱלֹהִ֖ים 	29588
Exodus 2:24	623647	אֱלֹהִ֖ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	29594
Exodus 2:24	623651	אֱלֹהִים֙ 	god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	29599
Exodus 2:25	623655	אֱלֹהִ֖ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	29611
Exodus 2:25	623659	אֱלֹהִֽים׃ ס  	god(s)	Subj	>LHJM/	אֱלֹהִֽים׃ ס  	29617
Exodus 3:1	623671	אֶל־הַ֥ר הָאֱלֹהִ֖ים 	to mountain the god(s)	Cmpl	>LHJM/	אֱלֹהִ֖ים 	29641
Exodus 3:4	623711	אֱלֹהִ֜ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֜ים 	29699
Exodus 3:6	623739	אֱלֹהֵ֣י אָבִ֔יךָ אֱלֹהֵ֧י אַבְרָהָ֛ם אֱלֹהֵ֥י יִצְחָ֖ק וֵאלֹהֵ֣י יַעֲקֹ֑ב 	god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	PreC	>LHJM/	אֱלֹהֵ֣י 	29734
Exodus 3:6	623739	אֱלֹהֵ֣י אָבִ֔יךָ אֱלֹהֵ֧י אַבְרָהָ֛ם אֱלֹהֵ֥י יִצְחָ֖ק וֵאלֹהֵ֣י יַעֲקֹ֑ב 	god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	PreC	>LHJM/	אֱלֹהֵ֧י 	29736
Exodus 3:6	623739	אֱלֹהֵ֣י אָבִ֔יךָ אֱלֹהֵ֧י אַבְרָהָ֛ם אֱלֹהֵ֥י יִצְחָ֖ק וֵאלֹהֵ֣י יַעֲקֹ֑ב 	god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	PreC	>LHJM/	אֱלֹהֵ֥י 	29738
Exodus 3:6	623739	אֱלֹהֵ֣י אָבִ֔יךָ אֱלֹהֵ֧י אַבְרָהָ֛ם אֱלֹהֵ֥י יִצְחָ֖ק וֵאלֹהֵ֣י יַעֲקֹ֑ב 	god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	PreC	>LHJM/	אלֹהֵ֣י 	29741
Exodus 3:6	623747	אֶל־הָאֱלֹהִֽים׃ 	to the god(s)	Cmpl	>LHJM/	אֱלֹהִֽים׃ 	29753
Exodus 3:11	623798	אֶל־הָ֣אֱלֹהִ֔ים 	to the god(s)	Cmpl	>LHJM/	אֱלֹהִ֔ים 	29859
Exodus 3:12	623825	אֶת־הָ֣אֱלֹהִ֔ים 	<object marker> the god(s)	Objc	>LHJM/	אֱלֹהִ֔ים 	29897
Exodus 3:13	623830	אֶל־הָֽאֱלֹהִ֗ים 	to the god(s)	Cmpl	>LHJM/	אֱלֹהִ֗ים 	29908
Exodus 3:13	623838	אֱלֹהֵ֥י אֲבֹותֵיכֶ֖ם 	god(s) father	Subj	>LHJM/	אֱלֹהֵ֥י 	29918
Exodus 3:14	623851	אֱלֹהִים֙ 	god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	29932
Exodus 3:15	623867	אֱלֹהִ֜ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֜ים 	29951
Exodus 3:15	623872	יְהוָ֞ה אֱלֹהֵ֣י אֲבֹתֵיכֶ֗ם אֱלֹהֵ֨י אַבְרָהָ֜ם אֱלֹהֵ֥י יִצְחָ֛ק וֵאלֹהֵ֥י יַעֲקֹ֖ב 	YHWH god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	Subj	>LHJM/	אֱלֹהֵ֣י 	29960
Exodus 3:15	623872	יְהוָ֞ה אֱלֹהֵ֣י אֲבֹתֵיכֶ֗ם אֱלֹהֵ֨י אַבְרָהָ֜ם אֱלֹהֵ֥י יִצְחָ֛ק וֵאלֹהֵ֥י יַעֲקֹ֖ב 	YHWH god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	Subj	>LHJM/	אֱלֹהֵ֨י 	29962
Exodus 3:15	623872	יְהוָ֞ה אֱלֹהֵ֣י אֲבֹתֵיכֶ֗ם אֱלֹהֵ֨י אַבְרָהָ֜ם אֱלֹהֵ֥י יִצְחָ֛ק וֵאלֹהֵ֥י יַעֲקֹ֖ב 	YHWH god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	Subj	>LHJM/	אֱלֹהֵ֥י 	29964
Exodus 3:15	623872	יְהוָ֞ה אֱלֹהֵ֣י אֲבֹתֵיכֶ֗ם אֱלֹהֵ֨י אַבְרָהָ֜ם אֱלֹהֵ֥י יִצְחָ֛ק וֵאלֹהֵ֥י יַעֲקֹ֖ב 	YHWH god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	Subj	>LHJM/	אלֹהֵ֥י 	29967
Exodus 3:16	623889	יְהוָ֞ה אֱלֹהֵ֤י אֲבֹֽתֵיכֶם֙ 	YHWH god(s) father	Subj	>LHJM/	אֱלֹהֵ֤י 	29991
Exodus 3:16	623892	אֱלֹהֵ֧י אַבְרָהָ֛ם יִצְחָ֥ק וְיַעֲקֹ֖ב 	god(s) Abraham Isaac and Jacob	Subj	>LHJM/	אֱלֹהֵ֧י 	29995
Exodus 3:18	623918	יְהוָ֞ה אֱלֹהֵ֤י הָֽעִבְרִיִּים֙ 	YHWH god(s) the Hebrew	Subj	>LHJM/	אֱלֹהֵ֤י 	30061
Exodus 3:18	623929	לַֽיהוָ֥ה אֱלֹהֵֽינוּ׃ 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵֽינוּ׃ 	30080
Exodus 4:5	624045	יְהוָ֖ה אֱלֹהֵ֣י אֲבֹתָ֑ם אֱלֹהֵ֧י אַבְרָהָ֛ם אֱלֹהֵ֥י יִצְחָ֖ק וֵאלֹהֵ֥י יַעֲקֹֽב׃ 	YHWH god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	Subj	>LHJM/	אֱלֹהֵ֣י 	30239
Exodus 4:5	624045	יְהוָ֖ה אֱלֹהֵ֣י אֲבֹתָ֑ם אֱלֹהֵ֧י אַבְרָהָ֛ם אֱלֹהֵ֥י יִצְחָ֖ק וֵאלֹהֵ֥י יַעֲקֹֽב׃ 	YHWH god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	Subj	>LHJM/	אֱלֹהֵ֧י 	30241
Exodus 4:5	624045	יְהוָ֖ה אֱלֹהֵ֣י אֲבֹתָ֑ם אֱלֹהֵ֧י אַבְרָהָ֛ם אֱלֹהֵ֥י יִצְחָ֖ק וֵאלֹהֵ֥י יַעֲקֹֽב׃ 	YHWH god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	Subj	>LHJM/	אֱלֹהֵ֥י 	30243
Exodus 4:5	624045	יְהוָ֖ה אֱלֹהֵ֣י אֲבֹתָ֑ם אֱלֹהֵ֧י אַבְרָהָ֛ם אֱלֹהֵ֥י יִצְחָ֖ק וֵאלֹהֵ֥י יַעֲקֹֽב׃ 	YHWH god(s) father god(s) Abraham god(s) Isaac and god(s) Jacob	Subj	>LHJM/	אלֹהֵ֥י 	30246
Exodus 4:16	624229	לֵֽאלֹהִֽים׃ 	to god(s)	PreC	>LHJM/	אלֹהִֽים׃ 	30508
Exodus 4:20	624292	אֶת־מַטֵּ֥ה הָאֱלֹהִ֖ים 	<object marker> staff the god(s)	Objc	>LHJM/	אֱלֹהִ֖ים 	30599
Exodus 4:27	624384	בְּהַ֥ר הָאֱלֹהִ֖ים 	in mountain the god(s)	Loca	>LHJM/	אֱלֹהִ֖ים 	30726
Exodus 5:1	624441	יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל 	YHWH god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	30814
Exodus 5:3	624467	אֱלֹהֵ֥י הָעִבְרִ֖ים 	god(s) the Hebrew	Subj	>LHJM/	אֱלֹהֵ֥י 	30850
Exodus 5:3	624476	לַֽיהוָ֣ה אֱלֹהֵ֔ינוּ 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵ֔ינוּ 	30867
Exodus 5:8	624543	לֵאלֹהֵֽינוּ׃ 	to god(s)	Cmpl	>LHJM/	אלֹהֵֽינוּ׃ 	30976
Exodus 6:2	624738	אֱלֹהִ֖ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	31268
Exodus 6:7	624801	לֵֽאלֹהִ֑ים 	to god(s)	PreC	>LHJM/	אלֹהִ֑ים 	31367
Exodus 6:7	624806	יְהוָה֙ אֱלֹ֣הֵיכֶ֔ם 	YHWH god(s)	PreC	>LHJM/	אֱלֹ֣הֵיכֶ֔ם 	31373
Exodus 7:1	625009	אֱלֹהִ֖ים 	god(s)	Objc	>LHJM/	אֱלֹהִ֖ים 	31785
Exodus 7:16	625180	יְהוָ֞ה אֱלֹהֵ֤י הָעִבְרִים֙ 	YHWH god(s) the Hebrew	Subj	>LHJM/	אֱלֹהֵ֤י 	32055
Exodus 8:6	625446	כַּיהוָ֥ה אֱלֹהֵֽינוּ׃ 	as YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵֽינוּ׃ 	32520
Exodus 8:15	625548	אֶצְבַּ֥ע אֱלֹהִ֖ים 	finger god(s)	PreC	>LHJM/	אֱלֹהִ֖ים 	32704
Exodus 8:21	625644	לֵֽאלֹהֵיכֶ֖ם 	to god(s)	Cmpl	>LHJM/	אלֹהֵיכֶ֖ם 	32862
Exodus 8:22	625656	לַיהוָ֣ה אֱלֹהֵ֑ינוּ 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵ֑ינוּ 	32880
Exodus 8:23	625669	לַֽיהוָ֣ה אֱלֹהֵ֔ינוּ 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵ֔ינוּ 	32902
Exodus 8:24	625681	לַיהוָ֤ה אֱלֹֽהֵיכֶם֙ 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹֽהֵיכֶם֙ 	32917
Exodus 9:1	625751	יְהוָה֙ אֱלֹהֵ֣י הָֽעִבְרִ֔ים 	YHWH god(s) the Hebrew	Subj	>LHJM/	אֱלֹהֵ֣י 	33029
Exodus 9:13	625899	יְהוָה֙ אֱלֹהֵ֣י הָֽעִבְרִ֔ים 	YHWH god(s) the Hebrew	Subj	>LHJM/	אֱלֹהֵ֣י 	33293
Exodus 9:28	626081	קֹלֹ֥ת אֱלֹהִ֖ים וּבָרָ֑ד 	sound god(s) and hail	Subj	>LHJM/	אֱלֹהִ֖ים 	33633
Exodus 9:30	626116	מִפְּנֵ֖י יְהוָ֥ה אֱלֹהִֽים׃ 	from face YHWH god(s)	Cmpl	>LHJM/	אֱלֹהִֽים׃ 	33685
Exodus 10:3	626213	יְהוָה֙ אֱלֹהֵ֣י הָֽעִבְרִ֔ים 	YHWH god(s) the Hebrew	Subj	>LHJM/	אֱלֹהֵ֣י 	33839
Exodus 10:7	626284	אֶת־יְהוָ֣ה אֱלֹהֵיהֶ֑ם 	<object marker> YHWH god(s)	Objc	>LHJM/	אֱלֹהֵיהֶ֑ם 	33961
Exodus 10:8	626300	אֶת־יְהוָ֣ה אֱלֹהֵיכֶ֑ם 	<object marker> YHWH god(s)	Objc	>LHJM/	אֱלֹהֵיכֶ֑ם 	33984
Exodus 10:16	626424	לַיהוָ֥ה אֱלֹֽהֵיכֶ֖ם וְלָכֶֽם׃ 	to YHWH god(s) and to	Cmpl	>LHJM/	אֱלֹֽהֵיכֶ֖ם 	34209
Exodus 10:17	626433	לַיהוָ֣ה אֱלֹהֵיכֶ֑ם 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵיכֶ֑ם 	34224
Exodus 10:25	626528	לַיהוָ֥ה אֱלֹהֵֽינוּ׃ 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵֽינוּ׃ 	34374
Exodus 10:26	626540	אֶת־יְהוָ֣ה אֱלֹהֵ֑ינוּ 	<object marker> YHWH god(s)	Objc	>LHJM/	אֱלֹהֵ֑ינוּ 	34390
Exodus 12:12	626837	בְכָל־אֱלֹהֵ֥י מִצְרַ֛יִם 	in whole god(s) Egypt	Cmpl	>LHJM/	אֱלֹהֵ֥י 	34921
Exodus 13:17	627496	אֱלֹהִ֗ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֗ים 	36107
Exodus 13:17	627503	אֱלֹהִ֗ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֗ים 	36116
Exodus 13:18	627514	אֱלֹהִ֧ים ׀ 	god(s)	Subj	>LHJM/	אֱלֹהִ֧ים ׀ 	36129
Exodus 13:19	627534	אֱלֹהִים֙ 	god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	36163
Exodus 14:19	627802	מַלְאַ֣ךְ הָאֱלֹהִ֗ים 	messenger the god(s)	Subj	>LHJM/	אֱלֹהִ֗ים 	36590
Exodus 15:2	628002	אֱלֹהֵ֥י אָבִ֖י 	god(s) father	PreC	>LHJM/	אֱלֹהֵ֥י 	36951
Exodus 15:26	628233	לְקֹ֣ול ׀ יְהוָ֣ה אֱלֹהֶ֗יךָ 	to sound YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֶ֗יךָ 	37294
Exodus 16:12	628437	יְהוָ֖ה אֱלֹהֵיכֶֽם׃ 	YHWH god(s)	PreC	>LHJM/	אֱלֹהֵיכֶֽם׃ 	37632
Exodus 17:9	628892	מַטֵּ֥ה הָאֱלֹהִ֖ים 	staff the god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	38335
Exodus 18:1	628995	אֱלֹהִים֙ 	god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	38484
Exodus 18:4	629021	אֱלֹהֵ֤י אָבִי֙ 	god(s) father	Subj	>LHJM/	אֱלֹהֵ֤י 	38531
Exodus 18:5	629035	הַ֥ר הָאֱלֹהִֽים׃ 	mountain the god(s)	Cmpl	>LHJM/	אֱלֹהִֽים׃ 	38560
Exodus 18:11	629111	מִכָּל־הָאֱלֹהִ֑ים 	from whole the god(s)	Adju	>LHJM/	אֱלֹהִ֑ים 	38677
Exodus 18:12	629120	עֹלָ֥ה וּזְבָחִ֖ים לֵֽאלֹהִ֑ים 	burnt-offering and sacrifice to god(s)	Objc	>LHJM/	אלֹהִ֑ים 	38694
Exodus 18:12	629127	לִפְנֵ֥י הָאֱלֹהִֽים׃ 	to face the god(s)	Adju	>LHJM/	אֱלֹהִֽים׃ 	38711
Exodus 18:15	629175	אֱלֹהִֽים׃ 	god(s)	Objc	>LHJM/	אֱלֹהִֽים׃ 	38788
Exodus 18:16	629187	אֶת־חֻקֵּ֥י הָאֱלֹהִ֖ים וְאֶת־תֹּורֹתָֽיו׃ 	<object marker> portion the god(s) and <object marker> instruction	Objc	>LHJM/	אֱלֹהִ֖ים 	38807
Exodus 18:19	629217	אֱלֹהִ֖ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	38851
Exodus 18:19	629222	מ֚וּל הָֽאֱלֹהִ֔ים 	front the god(s)	Adju	>LHJM/	אֱלֹהִ֔ים 	38860
Exodus 18:19	629227	אֶל־הָאֱלֹהִֽים׃ 	to the god(s)	Cmpl	>LHJM/	אֱלֹהִֽים׃ 	38869
Exodus 18:21	629244	אַנְשֵׁי־חַ֜יִל יִרְאֵ֧י אֱלֹהִ֛ים אַנְשֵׁ֥י אֱמֶ֖ת שֹׂ֣נְאֵי בָ֑צַע 	man power afraid god(s) man trustworthiness hate profit	Objc	>LHJM/	אֱלֹהִ֛ים 	38904
Exodus 18:23	629273	אֱלֹהִ֔ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֔ים 	38962
Exodus 19:3	629343	אֶל־הָאֱלֹהִ֑ים 	to the god(s)	Cmpl	>LHJM/	אֱלֹהִ֑ים 	39092
Exodus 19:17	629550	הָֽאֱלֹהִ֖ים 	the god(s)	Cmpl	>LHJM/	אֱלֹהִ֖ים 	39418
Exodus 19:19	629580	הָאֱלֹהִ֖ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	39468
Exodus 20:1	629666	אֱלֹהִ֔ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֔ים 	39591
Exodus 20:2	629670	יְהוָ֣ה אֱלֹהֶ֑֔יךָ 	YHWH god(s)	PreC	>LHJM/	אֱלֹהֶ֑֔יךָ 	39602
Exodus 20:3	629677	אֱלֹהִ֥֨ים אֲחֵרִ֖֜ים 	god(s) other	Subj	>LHJM/	אֱלֹהִ֥֨ים 	39614
Exodus 20:5	629698	אָֽנֹכִ֞י יְהוָ֤ה אֱלֹהֶ֨יךָ֙ 	i YHWH god(s)	Subj	>LHJM/	אֱלֹהֶ֨יךָ֙ 	39657
Exodus 20:7	629710	אֶת־שֵֽׁם־יְהוָ֥ה אֱלֹהֶ֖יךָ 	<object marker> name YHWH god(s)	Objc	>LHJM/	אֱלֹהֶ֖יךָ 	39688
Exodus 20:10	629731	לַיהוָ֣ה אֱלֹהֶ֑֗יךָ 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֶ֑֗יךָ 	39725
Exodus 20:12	629761	יְהוָ֥ה אֱלֹהֶ֖יךָ 	YHWH god(s)	Subj	>LHJM/	אֱלֹהֶ֖יךָ 	39796
Exodus 20:19	629807	אֱלֹהִ֖ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	39877
Exodus 20:20	629820	הָאֱלֹהִ֑ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֑ים 	39896
Exodus 20:21	629838	הָאֱלֹהִֽים׃ פ  	the god(s)	Subj	>LHJM/	אֱלֹהִֽים׃ פ  	39922
Exodus 20:23	629855	אֱלֹ֤הֵי כֶ֨סֶף֙ 	god(s) silver	Objc	>LHJM/	אֱלֹ֤הֵי 	39944
Exodus 20:23	629857	אלֹהֵ֣י זָהָ֔ב 	god(s) gold	Objc	>LHJM/	אלֹהֵ֣י 	39947
Exodus 21:6	629958	אֶל־הָ֣אֱלֹהִ֔ים 	to the god(s)	Cmpl	>LHJM/	אֱלֹהִ֔ים 	40093
Exodus 21:13	630030	הָאֱלֹהִ֖ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	40194
Exodus 22:7	630402	אֶל־הָֽאֱלֹהִ֑ים 	to the god(s)	Cmpl	>LHJM/	אֱלֹהִ֑ים 	40729
Exodus 22:8	630414	עַ֚ד הָֽאֱלֹהִ֔ים 	unto the god(s)	Cmpl	>LHJM/	אֱלֹהִ֔ים 	40759
Exodus 22:8	630419	אֱלֹהִ֔ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֔ים 	40765
Exodus 22:19	630523	לָאֱלֹהִ֖ים 	to the god(s)	Cmpl	>LHJM/	אֱלֹהִ֖ים 	40897
Exodus 22:27	630606	אֱלֹהִ֖ים 	god(s)	Objc	>LHJM/	אֱלֹהִ֖ים 	41002
Exodus 23:13	630765	שֵׁ֨ם אֱלֹהִ֤ים אֲחֵרִים֙ 	name god(s) other	Objc	>LHJM/	אֱלֹהִ֤ים 	41231
Exodus 23:19	630821	בֵּ֖ית יְהוָ֣ה אֱלֹהֶ֑יךָ 	house YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֶ֑יךָ 	41331
Exodus 23:24	630880	לֵאלֹֽהֵיהֶם֙ 	to god(s)	Cmpl	>LHJM/	אלֹֽהֵיהֶם֙ 	41424
Exodus 23:25	630897	אֵ֚ת יְהוָ֣ה אֱלֹֽהֵיכֶ֔ם 	<object marker> YHWH god(s)	Objc	>LHJM/	אֱלֹֽהֵיכֶ֔ם 	41444
Exodus 23:32	630966	לָהֶ֛ם וְלֵאלֹֽהֵיהֶ֖ם 	to and to god(s)	Cmpl	>LHJM/	אלֹֽהֵיהֶ֖ם 	41576
Exodus 23:33	630977	אֶת־אֱלֹ֣הֵיהֶ֔ם 	<object marker> god(s)	Objc	>LHJM/	אֱלֹ֣הֵיהֶ֔ם 	41589
Exodus 24:10	631095	אֵ֖ת אֱלֹהֵ֣י יִשְׂרָאֵ֑ל 	<object marker> god(s) Israel	Objc	>LHJM/	אֱלֹהֵ֣י 	41792
Exodus 24:11	631109	אֶת־הָ֣אֱלֹהִ֔ים 	<object marker> the god(s)	Objc	>LHJM/	אֱלֹהִ֔ים 	41821
Exodus 24:13	631137	אֶל־הַ֥ר הָאֱלֹהִֽים׃ 	to mountain the god(s)	Cmpl	>LHJM/	אֱלֹהִֽים׃ 	41867
Exodus 29:45	632869	לֵאלֹהִֽים׃ 	to god(s)	PreC	>LHJM/	אלֹהִֽים׃ 	45492
Exodus 29:46	632874	יְהוָה֙ אֱלֹ֣הֵיהֶ֔ם 	YHWH god(s)	PreC	>LHJM/	אֱלֹ֣הֵיהֶ֔ם 	45498
Exodus 29:46	632882	יְהוָ֥ה אֱלֹהֵיהֶֽם׃ פ  	YHWH god(s)	PreC	>LHJM/	אֱלֹהֵיהֶֽם׃ פ  	45511
Exodus 31:3	633244	ר֣וּחַ אֱלֹהִ֑ים 	wind god(s)	Objc	>LHJM/	אֱלֹהִ֑ים 	46177
Exodus 31:18	633376	בְּאֶצְבַּ֥ע אֱלֹהִֽים׃ 	in finger god(s)	Cmpl	>LHJM/	אֱלֹהִֽים׃ 	46497
Exodus 32:1	633395	אֱלֹהִ֗ים 	god(s)	Objc	>LHJM/	אֱלֹהִ֗ים 	46522
Exodus 32:4	633442	אֱלֹהֶ֨יךָ֙ 	god(s)	PreC	>LHJM/	אֱלֹהֶ֨יךָ֙ 	46593
Exodus 32:8	633509	אֱלֹהֶ֨יךָ֙ 	god(s)	PreC	>LHJM/	אֱלֹהֶ֨יךָ֙ 	46674
Exodus 32:11	633541	אֶת־פְּנֵ֖י יְהוָ֣ה אֱלֹהָ֑יו 	<object marker> face YHWH god(s)	Objc	>LHJM/	אֱלֹהָ֑יו 	46720
Exodus 32:16	633616	מַעֲשֵׂ֥ה אֱלֹהִ֖ים 	deed god(s)	PreC	>LHJM/	אֱלֹהִ֖ים 	46855
Exodus 32:16	633620	מִכְתַּ֤ב אֱלֹהִים֙ 	writing god(s)	PreC	>LHJM/	אֱלֹהִים֙ 	46861
Exodus 32:23	633710	אֱלֹהִ֔ים 	god(s)	Objc	>LHJM/	אֱלֹהִ֔ים 	46998
Exodus 32:27	633769	יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל 	YHWH god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	47080
Exodus 32:31	633844	אֱלֹהֵ֥י זָהָֽב׃ 	god(s) gold	Objc	>LHJM/	אֱלֹהֵ֥י 	47195
Exodus 34:15	634418	אַחֲרֵ֣י אֱלֹֽהֵיהֶ֗ם 	after god(s)	Cmpl	>LHJM/	אֱלֹֽהֵיהֶ֗ם 	48095
Exodus 34:15	634421	לֵאלֹ֣הֵיהֶ֔ם 	to god(s)	Cmpl	>LHJM/	אלֹ֣הֵיהֶ֔ם 	48099
