passage	phrase_node	phrase_text	phrase_gloss	phrase_function	lexeme	occ_text	occ_node
1_Samuel 22:13	693882	B>LHJM 	in god(s)	Cmpl	>LHJM/	>LHJM 	155047
1_Samuel 22:15	693909	B>LHJM 	in god(s)	Cmpl	>LHJM/	>LHJM 	155093
1_Samuel 23:7	694141	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	155456
1_Samuel 23:10	694172	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Voct	>LHJM/	>LHJ 	155510
1_Samuel 23:11	694194	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Voct	>LHJM/	>LHJ 	155543
1_Samuel 23:14	694249	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	155628
1_Samuel 23:16	694272	B>LHJM00 	in god(s)	Adju	>LHJM/	>LHJM00 	155664
1_Samuel 25:22	695142	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	156971
1_Samuel 25:29	695279	BYRWR HXJJM >T JHWH >LHJK 	in bag the alive together with YHWH god(s)	Cmpl	>LHJM/	>LHJK 	157167
1_Samuel 25:32	695324	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	157238
1_Samuel 25:34	695347	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	157272
1_Samuel 26:8	695652	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	157732
1_Samuel 26:19	695860	>LHJM >XRJM00 	god(s) other	Objc	>LHJM/	>LHJM 	158042
1_Samuel 28:13	696334	>LHJM 	god(s)	Objc	>LHJM/	>LHJM 	158792
1_Samuel 28:15	696382	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	158845
1_Samuel 29:9	696733	KML>K >LHJM 	as messenger god(s)	Adju	>LHJM/	>LHJM 	159375
1_Samuel 30:6	696841	BJHWH >LHJW00 	in YHWH god(s)	Cmpl	>LHJM/	>LHJW00 	159562
1_Samuel 30:15	696975	B>LHJM 	in god(s)	Cmpl	>LHJM/	>LHJM 	159764
2_Samuel 2:27	698056	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	161548
2_Samuel 3:9	698222	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	161842
2_Samuel 3:35	698612	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	162481
2_Samuel 5:10	698989	JHWH >LHJ YB>WT 	YHWH god(s) service	Subj	>LHJM/	>LHJ 	163141
2_Samuel 6:2	699171	>T >RWN H>LHJM 	<object marker> ark the god(s)	Objc	>LHJM/	>LHJM 	163439
2_Samuel 6:3	699181	>T&>RWN H>LHJM 	<object marker> ark the god(s)	Objc	>LHJM/	>LHJM 	163455
2_Samuel 6:4	699197	<M >RWN H>LHJM 	with ark the god(s)	Adju	>LHJM/	>LHJM 	163491
2_Samuel 6:6	699213	>L&>RWN H>LHJM 	to ark the god(s)	Cmpl	>LHJM/	>LHJM 	163539
2_Samuel 6:7	699227	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	163557
2_Samuel 6:7	699232	<M >RWN H>LHJM00 	with ark the god(s)	Adju	>LHJM/	>LHJM00 	163567
2_Samuel 6:12	699287	B<BWR >RWN H>LHJM 	in way ark the god(s)	Adju	>LHJM/	>LHJM 	163670
2_Samuel 6:12	699293	>T&>RWN H>LHJM 	<object marker> ark the god(s)	Objc	>LHJM/	>LHJM 	163679
2_Samuel 7:2	699455	>RWN H>LHJM 	ark the god(s)	Subj	>LHJM/	>LHJM 	163977
2_Samuel 7:22	699709	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	164391
2_Samuel 7:23	699720	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	164412
2_Samuel 7:23	699737	MMYRJM GWJM W>LHJW00 	from Egypt people and god(s)	Cmpl	>LHJM/	>LHJW00 	164443
2_Samuel 7:24	699750	L>LHJM00 	to god(s)	PreC	>LHJM/	>LHJM00 	164461
2_Samuel 7:25	699753	JHWH >LHJM 	YHWH god(s)	Voct	>LHJM/	>LHJM 	164465
2_Samuel 7:26	699770	>LHJM <L&J#R>L 	god(s) upon Israel	PreC	>LHJM/	>LHJM 	164492
2_Samuel 7:27	699778	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Voct	>LHJM/	>LHJ 	164507
2_Samuel 7:28	699797	H>LHJM 	the god(s)	PreC	>LHJM/	>LHJM 	164539
2_Samuel 9:3	700067	XSD >LHJM 	loyalty god(s)	Objc	>LHJM/	>LHJM 	165006
2_Samuel 10:12	700388	B<D&<MNW WB<D <RJ >LHJNW 	distance people and distance town god(s)	Cmpl	>LHJM/	>LHJNW 	165527
2_Samuel 12:7	701010	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	166509
2_Samuel 12:16	701140	>T&H>LHJM 	<object marker> the god(s)	Objc	>LHJM/	>LHJM 	166724
2_Samuel 14:11	702206	>T&JHWH >LHJK 	<object marker> YHWH god(s)	Objc	>LHJM/	>LHJK 	168244
2_Samuel 14:13	702239	<L&<M >LHJM 	upon people god(s)	Cmpl	>LHJM/	>LHJM 	168293
2_Samuel 14:14	702262	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	168328
2_Samuel 14:16	702300	MNXLT >LHJM00 	from heritage god(s)	Cmpl	>LHJM/	>LHJM00 	168393
2_Samuel 14:17	702309	KML>K H>LHJM 	as messenger the god(s)	Frnt	>LHJM/	>LHJM 	168409
2_Samuel 14:17	702315	JHWH >LHJK 	YHWH god(s)	Subj	>LHJM/	>LHJK 	168423
2_Samuel 14:20	702380	KXKMT ML>K H>LHJM 	as wisdom messenger the god(s)	Adju	>LHJM/	>LHJM 	168529
2_Samuel 15:24	702961	>T&>RWN BRJT H>LHJM 	<object marker> ark covenant the god(s)	Objc	>LHJM/	>LHJM 	169435
2_Samuel 15:24	702964	>T&>RWN H>LHJM 	<object marker> ark the god(s)	Objc	>LHJM/	>LHJM 	169441
2_Samuel 15:25	702977	>T&>RWN H>LHJM 	<object marker> ark the god(s)	Objc	>LHJM/	>LHJM 	169465
2_Samuel 15:29	703024	>T&>RWN H>LHJM 	<object marker> ark the god(s)	Objc	>LHJM/	>LHJM 	169546
2_Samuel 15:32	703073	L>LHJM 	to god(s)	Cmpl	>LHJM/	>LHJM 	169614
2_Samuel 16:23	703478	BDBR H>LHJM 	in word the god(s)	Cmpl	>LHJM/	>LHJM 	170268
2_Samuel 18:28	704398	JHWH >LHJK 	YHWH god(s)	Subj	>LHJM/	>LHJK 	171796
2_Samuel 19:14	704695	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	172293
2_Samuel 19:28	704916	KML>K H>LHJM 	as messenger the god(s)	PreC	>LHJM/	>LHJM 	172651
2_Samuel 21:14	705772	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	174081
2_Samuel 22:3	705897	>LHJ YWRJ 	god(s) rock	Frnt	>LHJM/	>LHJ 	174313
2_Samuel 22:7	705923	>L&>LHJ 	to god(s)	Cmpl	>LHJM/	>LHJ 	174356
2_Samuel 22:22	706036	M>LHJ00 	from god(s)	Cmpl	>LHJM/	>LHJ00 	174512
2_Samuel 22:30	706084	B>LHJ 	in god(s)	Adju	>LHJM/	>LHJ 	174579
2_Samuel 22:32	706104	MBL<DJ >LHJNW00 	from without god(s)	Adju	>LHJM/	>LHJNW00 	174607
2_Samuel 22:47	706213	>LHJ YWR J#<J00 	god(s) rock help	Subj	>LHJM/	>LHJ 	174742
2_Samuel 23:1	706248	N>M DWD BN&J#J WN>M HGBR M#JX >LHJ J<QB WN<JM ZMRWT J#R>L00 	speech David son Jesse and speech the vigorous man anointed god(s) Jacob and pleasant song Israel	PreC	>LHJM/	>LHJ 	174810
2_Samuel 23:3	706258	>LHJ J#R>L 	god(s) Israel	Subj	>LHJM/	>LHJ 	174825
2_Samuel 23:3	706265	JR>T >LHJM00 	fear god(s)	Adju	>LHJM/	>LHJM00 	174838
2_Samuel 24:3	706599	JHWH >LHJK 	YHWH god(s)	Subj	>LHJM/	>LHJK 	175474
2_Samuel 24:23	706913	JHWH >LHJK 	YHWH god(s)	Subj	>LHJM/	>LHJK 	176004
2_Samuel 24:24	706928	LJHWH >LHJ 	to YHWH god(s)	Cmpl	>LHJM/	>LHJ 	176025
1_Kings 1:17	707159	BJHWH >LHJK 	in YHWH god(s)	Cmpl	>LHJM/	>LHJK 	176418
1_Kings 1:30	707309	BJHWH >LHJ J#R>L 	in YHWH god(s) Israel	Cmpl	>LHJM/	>LHJ 	176697
1_Kings 1:36	707402	JHWH >LHJ >DNJ HMLK00 	YHWH god(s) lord the king	Subj	>LHJM/	>LHJ 	176854
1_Kings 1:47	707539	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	177112
1_Kings 1:48	707555	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	177139
1_Kings 2:3	707659	>T&M#MRT JHWH >LHJK 	<object marker> guard-post YHWH god(s)	Objc	>LHJM/	>LHJK 	177296
1_Kings 2:23	707973	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	177784
1_Kings 3:5	708415	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	178493
1_Kings 3:7	708444	JHWH >LHJ 	YHWH god(s)	Voct	>LHJM/	>LHJ 	178549
1_Kings 3:11	708492	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	178627
1_Kings 3:28	708784	XKMT >LHJM 	wisdom god(s)	Subj	>LHJM/	>LHJM 	179060
1_Kings 5:9	708956	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	179509
1_Kings 5:17	709030	BJT L#M JHWH >LHJW 	house to name YHWH god(s)	Objc	>LHJM/	>LHJW 	179686
1_Kings 5:18	709041	JHWH >LHJ 	YHWH god(s)	Subj	>LHJM/	>LHJ 	179704
1_Kings 5:19	709053	BJT L#M JHWH >LHJ 	house to name YHWH god(s)	Objc	>LHJM/	>LHJ 	179723
1_Kings 8:15	710238	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	182348
1_Kings 8:17	710271	L#M JHWH >LHJ J#R>L00 	to name YHWH god(s) Israel	Cmpl	>LHJM/	>LHJ 	182410
1_Kings 8:20	710317	L#M JHWH >LHJ J#R>L00 	to name YHWH god(s) Israel	Cmpl	>LHJM/	>LHJ 	182480
1_Kings 8:23	710342	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Voct	>LHJM/	>LHJ 	182522
1_Kings 8:23	710345	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	182526
1_Kings 8:25	710369	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Voct	>LHJM/	>LHJ 	182579
1_Kings 8:26	710395	>LHJ J#R>L 	god(s) Israel	Voct	>LHJM/	>LHJ 	182620
1_Kings 8:27	710406	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	182635
1_Kings 8:28	710420	JHWH >LHJ 	YHWH god(s)	Voct	>LHJM/	>LHJ 	182665
1_Kings 8:57	710837	JHWH >LHJNW 	YHWH god(s)	Subj	>LHJM/	>LHJNW 	183388
1_Kings 8:59	710865	>L&JHWH >LHJNW 	to YHWH god(s)	Cmpl	>LHJM/	>LHJNW 	183433
1_Kings 8:60	710875	H>LHJM 	the god(s)	PreC	>LHJM/	>LHJM 	183459
1_Kings 8:61	710882	<M JHWH >LHJNW 	with YHWH god(s)	Cmpl	>LHJM/	>LHJNW 	183468
1_Kings 8:65	710934	LPNJ JHWH >LHJNW 	to face YHWH god(s)	Loca	>LHJM/	>LHJNW 	183609
1_Kings 9:6	711036	>LHJM >XRJM 	god(s) other	Objc	>LHJM/	>LHJM 	183800
1_Kings 9:9	711079	>T&JHWH >LHJHM 	<object marker> YHWH god(s)	Objc	>LHJM/	>LHJHM 	183879
1_Kings 9:9	711086	B>LHJM >XRJM 	in god(s) other	Cmpl	>LHJM/	>LHJM 	183890
1_Kings 10:9	711377	JHWH >LHJK 	YHWH god(s)	Subj	>LHJM/	>LHJK 	184497
1_Kings 10:24	711535	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	184872
1_Kings 11:2	711614	>XRJ >LHJHM 	after god(s)	Cmpl	>LHJM/	>LHJHM 	185043
1_Kings 11:4	711633	>XRJ >LHJM >XRJM 	after god(s) other	Cmpl	>LHJM/	>LHJM 	185076
1_Kings 11:4	711638	#LM <M&JHWH >LHJW 	complete with YHWH god(s)	PreC	>LHJM/	>LHJW 	185085
1_Kings 11:5	711643	>XRJ <#TRT >LHJ YDNJM W>XRJ MLKM #QY <MNJM00 	after Astarte god(s) Sidonian and after Milcom idol Ammonite	Cmpl	>LHJM/	>LHJ 	185095
1_Kings 11:8	711670	L>LHJHN00 	to god(s)	Cmpl	>LHJM/	>LHJHN00 	185151
1_Kings 11:9	711678	M<M JHWH >LHJ J#R>L 	from with YHWH god(s) Israel	Cmpl	>LHJM/	>LHJ 	185163
1_Kings 11:10	711688	>XRJ >LHJM >XRJM 	after god(s) other	Cmpl	>LHJM/	>LHJM 	185181
1_Kings 11:23	711858	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	185452
1_Kings 11:31	711972	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	185642
1_Kings 11:33	711994	L<#TRT >LHJ YDNJN LKMW# >LHJ MW>B WLMLKM >LHJ BNJ&<MWN 	to Astarte god(s) Sidonian to Chemosh god(s) Moab and to Milcom god(s) son Ammon	Cmpl	>LHJM/	>LHJ 	185688
1_Kings 11:33	711994	L<#TRT >LHJ YDNJN LKMW# >LHJ MW>B WLMLKM >LHJ BNJ&<MWN 	to Astarte god(s) Sidonian to Chemosh god(s) Moab and to Milcom god(s) son Ammon	Cmpl	>LHJM/	>LHJ 	185692
1_Kings 11:33	711994	L<#TRT >LHJ YDNJN LKMW# >LHJ MW>B WLMLKM >LHJ BNJ&<MWN 	to Astarte god(s) Sidonian to Chemosh god(s) Moab and to Milcom god(s) son Ammon	Cmpl	>LHJM/	>LHJ 	185697
1_Kings 12:22	712482	DBR H>LHJM 	word the god(s)	Subj	>LHJM/	>LHJM 	186470
1_Kings 12:22	712483	>L&#M<JH >J#&H>LHJM 	to Shemaiah man the god(s)	Cmpl	>LHJM/	>LHJM 	186475
1_Kings 12:28	712562	>LHJK 	god(s)	Subj	>LHJM/	>LHJK 	186618
1_Kings 13:1	712638	>J# >LHJM 	man god(s)	Subj	>LHJM/	>LHJM 	186764
1_Kings 13:4	712698	>T&DBR >J#&H>LHJM 	<object marker> word man the god(s)	Objc	>LHJM/	>LHJM 	186855
1_Kings 13:5	712730	>J# H>LHJM 	man the god(s)	Subj	>LHJM/	>LHJM 	186905
1_Kings 13:6	712737	>L&>J# H>LHJM 	to man the god(s)	Cmpl	>LHJM/	>LHJM 	186918
1_Kings 13:6	712740	>T&PNJ JHWH >LHJK 	<object marker> face YHWH god(s)	Objc	>LHJM/	>LHJK 	186924
1_Kings 13:6	712750	>J#&H>LHJM 	man the god(s)	Subj	>LHJM/	>LHJM 	186936
1_Kings 13:7	712762	>L&>J# H>LHJM 	to man the god(s)	Cmpl	>LHJM/	>LHJM 	186959
1_Kings 13:8	712774	>J#&H>LHJM 	man the god(s)	Subj	>LHJM/	>LHJM 	186974
1_Kings 13:11	712835	>J#&H>LHJM 	man the god(s)	Subj	>LHJM/	>LHJM 	187061
1_Kings 13:12	712858	>J# H>LHJM 	man the god(s)	Subj	>LHJM/	>LHJM 	187097
1_Kings 13:14	712877	>XRJ >J# H>LHJM 	after man the god(s)	Cmpl	>LHJM/	>LHJM 	187123
1_Kings 13:14	712887	>J#&H>LHJM 	man the god(s)	PreC	>LHJM/	>LHJM 	187137
1_Kings 13:21	712987	>L&>J# H>LHJM 	to man the god(s)	Cmpl	>LHJM/	>LHJM 	187264
1_Kings 13:21	713004	JHWH >LHJK00 	YHWH god(s)	Subj	>LHJM/	>LHJK00 	187288
1_Kings 13:26	713090	>J# H>LHJM 	man the god(s)	PreC	>LHJM/	>LHJM 	187411
1_Kings 13:29	713138	>T&NBLT >J#&H>LHJM 	<object marker> corpse man the god(s)	Objc	>LHJM/	>LHJM 	187487
1_Kings 13:31	713173	>J# H>LHJM 	man the god(s)	Subj	>LHJM/	>LHJM 	187541
1_Kings 14:7	713324	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	187784
1_Kings 14:9	713365	>LHJM >XRJM WMSKWT 	god(s) other and molten image	Objc	>LHJM/	>LHJM 	187848
1_Kings 14:13	713434	DBR VWB >L&JHWH >LHJ J#R>L BBJT JRB<M00 	word good to YHWH god(s) Israel in house Jeroboam	Subj	>LHJM/	>LHJ 	187952
1_Kings 15:3	713672	<M&JHWH >LHJW 	with YHWH god(s)	Cmpl	>LHJM/	>LHJW 	188393
1_Kings 15:4	713677	JHWH >LHJW 	YHWH god(s)	Subj	>LHJM/	>LHJW 	188403
1_Kings 15:30	713965	>T&JHWH >LHJ J#R>L00 	<object marker> YHWH god(s) Israel	Objc	>LHJM/	>LHJ 	188974
1_Kings 16:13	714138	>T&JHWH >LHJ J#R>L 	<object marker> YHWH god(s) Israel	Objc	>LHJM/	>LHJ 	189321
1_Kings 16:26	714294	>T&JHWH >LHJ J#R>L 	<object marker> YHWH god(s) Israel	Objc	>LHJM/	>LHJ 	189622
1_Kings 16:33	714373	>T&JHWH >LHJ J#R>L 	<object marker> YHWH god(s) Israel	Objc	>LHJM/	>LHJ 	189764
