clnode,chapter,verse,subj_n,subj,obj_n,obj,obj_n2,obj2,cmpl_n,cmpl,cmpl_n2,cmpl2
495207,119,68,_,_,803715,XQJK,_,_,_,_,_,_
495208,119,69,803719,ZDJM,803718,CQR,_,_,803717,<LJ,_,_
495209,119,69,803720,>NJ,803723,PQWDJK,_,_,_,_,_,_
495210,119,70,803726,LBM,_,_,_,_,_,_,_,_
495211,119,70,803727,>NJ,803728,TWRTK,_,_,_,_,_,_
495212,119,71,_,_,_,_,_,_,803731,LJ,_,_
495214,119,71,_,_,803736,XQJK,_,_,_,_,_,_
495215,119,72,803739,TWRT_PJK,_,_,_,_,803738,LJ,_,_
495216,119,73,803741,JDJK,_,_,_,_,_,_,_,_
495219,119,73,_,_,803748,MYWTJK,_,_,_,_,_,_
495220,119,74,803749,JR>JK,_,_,_,_,_,_,_,_
495222,119,74,_,_,_,_,_,_,803754,L_DBRK,_,_
495225,119,75,803760,MCPVJK,_,_,_,_,_,_,_,_
495227,119,76,803766,XSDK,_,_,_,_,_,_,_,_
495229,119,77,803770,RXMJK,_,_,_,_,_,_,_,_
495231,119,77,803774,TWRTK,_,_,_,_,_,_,_,_
495232,119,78,803777,ZDJM,_,_,_,_,_,_,_,_
495234,119,78,803781,>NJ,_,_,_,_,803783,B_PQWDJK,_,_
495235,119,79,803786,JR>JK,_,_,_,_,803785,LJ,_,_
495236,119,79,_,_,803789,<DTJK,_,_,_,_,_,_
495237,119,80,803791,LBJ,_,_,_,_,_,_,_,_
495239,119,81,803799,NPCJ,_,_,_,_,803798,L_TCW<TK,_,_
495240,119,81,_,_,_,_,_,_,803800,L_DBRK,_,_
495241,119,82,803803,<JNJ,_,_,_,_,803804,L_>MRTK,_,_
495245,119,83,_,_,803811,XQJK,_,_,_,_,_,_
495246,119,84,803815,JMJ_<BDK,_,_,_,_,_,_,_,_
495247,119,84,_,_,803819,MCPV,_,_,803818,B_RDPJ,_,_
495248,119,85,803822,ZDJM,803823,CJXWT,_,_,803821,LJ,_,_
495250,119,86,803827,KL_MYWTJK,_,_,_,_,_,_,_,_
495254,119,87,803836,>NJ,803839,PQWDJK,_,_,_,_,_,_
495256,119,88,_,_,803844,<DWT_PJK,_,_,_,_,_,_
495257,119,89,803847,DBRK,_,_,_,_,803849,B__CMJM,_,_
495259,119,90,803851,>MWNTK,_,_,_,_,_,_,_,_
495260,119,90,_,_,803853,>RY,_,_,_,_,_,_
495263,119,91,803860,H_KL,_,_,_,_,_,_,_,_
495264,119,92,803863,TWRTK,_,_,_,_,_,_,_,_
495266,119,93,_,_,803871,PQWDJK,_,_,_,_,_,_
495268,119,94,803876,>NJ,_,_,_,_,_,_,_,_
495270,119,94,_,_,803879,PQWDJK,_,_,_,_,_,_
495271,119,95,803883,RC<JM,_,_,_,_,803881,LJ,_,_
495273,119,95,_,_,803885,<DTJK,_,_,_,_,_,_
495274,119,96,_,_,803889,QY,_,_,803887,L_KL_TKLH,_,_
495275,119,96,803891,MYWTK,_,_,_,_,803892,M>D,_,_
495276,119,97,_,_,803895,TWRTK,_,_,_,_,_,_
495277,119,97,803897,HJ>,_,_,_,_,_,_,_,_
495278,119,98,803901,MYWTK,_,_,_,_,_,_,_,_
495279,119,98,803904,HJ>,_,_,_,_,_,_,_,_
495281,119,99,803909,<DWTJK,_,_,_,_,803911,LJ,_,_
495283,119,100,_,_,803915,PQWDJK,_,_,_,_,_,_
495284,119,101,_,_,803919,RGLJ,_,_,803917,M_KL_>RX_R<,_,_
495285,119,101,_,_,803922,DBRK,_,_,_,_,_,_
495286,119,102,_,_,_,_,_,_,803923,M_MCPVJK,_,_
495287,119,102,803927,>TH,_,_,_,_,_,_,_,_
495288,119,103,803932,>MRTK,_,_,_,_,803931,L_XKJ,_,_
495289,119,103,_,_,_,_,_,_,803934,L_PJ,_,_
495291,119,104,_,_,803939,KL_>RX_CQR,_,_,_,_,_,_
495292,119,105,803941,DBRK,_,_,_,_,_,_,_,_
495296,119,106,_,_,803948,MCPVJ_YDQK,_,_,_,_,_,_
495300,119,108,_,_,803954,NDBWT_PJ,_,_,_,_,_,_
495302,119,108,_,_,803959,MCPVJK,_,_,_,_,_,_
495303,119,109,803961,NPCJ,_,_,_,_,_,_,_,_
495304,119,109,_,_,803965,TWRTK,_,_,_,_,_,_
495305,119,110,803969,RC<JM,803970,PX,_,_,803971,LJ,_,_
495306,119,110,_,_,_,_,_,_,803973,M_PQWDJK,_,_
495307,119,111,_,_,803977,<DWTJK,_,_,_,_,_,_
495308,119,111,803981,HMH,_,_,_,_,_,_,_,_
495309,119,112,_,_,803983,LBJ,_,_,_,_,_,_
495310,119,112,_,_,803985,XQJK,_,_,_,_,_,_
495311,119,113,_,_,803988,S<PJM,_,_,_,_,_,_
495312,119,113,_,_,803991,TWRTK,_,_,_,_,_,_
495313,119,114,803994,>TH,_,_,_,_,_,_,_,_
495314,119,114,_,_,_,_,_,_,803995,L_DBRK,_,_
495315,119,115,_,_,_,_,_,_,803998,MMNJ,_,_
495317,119,115,_,_,804002,MYWT_>LHJ,_,_,_,_,_,_
495320,119,116,_,_,_,_,_,_,804010,M_FBRJ,_,_
495323,119,117,_,_,_,_,_,_,804016,B_XQJK,_,_
495324,119,118,_,_,804019,KL,_,_,_,_,_,_
495325,119,118,_,_,_,_,_,_,804021,M_XQJK,_,_
495326,119,118,804024,TRMJTM,_,_,_,_,_,_,_,_
495327,119,119,_,_,804027,KL_RC<J_>RY,_,_,_,_,_,_
495328,119,119,_,_,804030,<DTJK,_,_,_,_,_,_
495329,119,120,804033,BFRJ,_,_,_,_,_,_,_,_
495330,119,120,_,_,_,_,_,_,804035,M_MCPVJK,_,_
495331,119,121,_,_,804038,MCPV_W_YDQ,_,_,_,_,_,_
495332,119,121,_,_,_,_,_,_,804041,L_<CQJ,_,_
495333,119,122,_,_,804043,<BDK,_,_,_,_,_,_
495334,119,122,804047,ZDJM,_,_,_,_,_,_,_,_
495335,119,123,804048,<JNJ,_,_,_,_,804050,L_JCW<TK_W_L_>MRT_YDQK,_,_
495336,119,124,_,_,_,_,_,_,804052,<M_<BDK,_,_
495337,119,124,_,_,804055,XQJK,_,_,_,_,_,_
495338,119,125,804058,>NJ,_,_,_,_,_,_,_,_
495340,119,125,_,_,804062,<DTJK,_,_,_,_,_,_
495341,119,126,804063,<T,_,_,_,_,_,_,_,_
495343,119,126,_,_,804067,TWRTK,_,_,_,_,_,_
495344,119,127,_,_,804070,MYWTJK,_,_,_,_,_,_
495345,119,128,_,_,804073,KL_PQWDJ_KL,_,_,_,_,_,_
495346,119,128,_,_,804075,KL_>RX_CQR,_,_,_,_,_,_
495347,119,129,804078,<DWTJK,_,_,_,_,_,_,_,_
495348,119,129,804081,NPCJ,_,_,_,_,_,_,_,_
495349,119,130,804082,PTX_DBRJK,_,_,_,_,_,_,_,_
495350,119,130,_,_,804085,PTJJM,_,_,_,_,_,_
495351,119,131,_,_,804086,PJ,_,_,_,_,_,_
495353,119,131,_,_,_,_,_,_,804091,L_MYWTJK,_,_
495354,119,132,_,_,_,_,_,_,804094,>LJ,_,_
495356,119,133,_,_,804098,P<MJ,_,_,804100,B_>MRTK,_,_
495357,119,133,804105,KL_>WN,_,_,_,_,804104,BJ,_,_
495358,119,134,_,_,_,_,_,_,804107,M_<CQ_>DM,_,_
495359,119,134,_,_,804110,PQWDJK,_,_,_,_,_,_
495360,119,135,_,_,804111,PNJK,_,_,804113,B_<BDK,_,_
495361,119,135,_,_,804116,>T_XQJK,_,_,_,_,_,_
495362,119,136,804119,<JNJ,804117,PLGJ_MJM,_,_,_,_,_,_
495363,119,136,_,_,804123,TWRTK,_,_,_,_,_,_
495364,119,137,804125,>TH,_,_,_,_,_,_,_,_
495366,119,137,804129,MCPVJK,_,_,_,_,_,_,_,_
495367,119,138,_,_,804131,YDQ_<DTJK_W_>MWNH,_,_,_,_,_,_
495368,119,139,804134,QN>TJ,_,_,_,_,_,_,_,_
495369,119,139,804138,YRJ,804137,DBRJK,_,_,_,_,_,_
495370,119,140,804140,>MRTK,_,_,_,_,_,_,_,_
495371,119,140,804143,<BDK,_,_,_,_,_,_,_,_
495372,119,141,804146,>NKJ,_,_,_,_,_,_,_,_
495374,119,141,_,_,804149,PQDJK,_,_,_,_,_,_
495375,119,142,804152,YDQTK,_,_,_,_,_,_,_,_
495376,119,142,804155,TWRTK,_,_,_,_,_,_,_,_
495377,119,143,804157,YR_W_MYWQ,_,_,_,_,_,_,_,_
495378,119,143,804159,MYWTJK,_,_,_,_,_,_,_,_
495379,119,144,804161,YDQ_<DWTJK,_,_,_,_,_,_,_,_
495385,119,145,_,_,804170,XQJK,_,_,_,_,_,_
495388,119,146,_,_,804176,<DTJK,_,_,_,_,_,_
495389,119,147,_,_,_,_,_,_,804178,B__NCP,_,_
495391,119,147,_,_,_,_,_,_,804181,L_DBRJK,_,_
495392,119,148,804184,<JNJ,804185,>CMRWT,_,_,_,_,_,_
495393,119,148,_,_,_,_,_,_,804187,B_>MRTK,_,_
495394,119,149,_,_,804188,QWLJ,_,_,_,_,_,_
495397,119,150,804195,RDPJ_ZMH,_,_,_,_,_,_,_,_
495398,119,150,_,_,_,_,_,_,804196,M_TWRTK,_,_
495399,119,151,804199,>TH,_,_,_,_,_,_,_,_
495401,119,151,804202,KL_MYWTJK,_,_,_,_,_,_,_,_
495402,119,152,_,_,_,_,_,_,804206,M_<DTJK,_,_
495404,119,153,_,_,804211,<NJJ,_,_,_,_,_,_
495406,119,153,_,_,804215,TWRTK,_,_,_,_,_,_
495407,119,154,_,_,804219,RJBJ,_,_,_,_,_,_
495409,119,154,_,_,_,_,_,_,804222,L_>MRTK,_,_
495410,119,155,804226,JCW<H,_,_,_,_,804225,M_RC<JM,_,_
495411,119,155,_,_,804228,XQJK,_,_,_,_,_,_
495412,119,156,804231,RXMJK,_,_,_,_,_,_,_,_
495415,119,157,804237,RDPJ_W_YRJ,_,_,_,_,_,_,_,_
495416,119,157,_,_,_,_,_,_,804238,M_<DWTJK,_,_
495417,119,158,_,_,804242,BGDJM,_,_,_,_,_,_
495419,119,158,_,_,804246,>MRTK,_,_,_,_,_,_
495421,119,159,_,_,804251,PQWDJK,_,_,_,_,_,_
495424,119,160,804256,R>C_DBRK,_,_,_,_,_,_,_,_
495425,119,160,804260,KL_MCPV_YDQK,_,_,_,_,_,_,_,_
495426,119,161,804261,FRJM,_,_,_,_,_,_,_,_
495427,119,161,804267,LBJ,_,_,_,_,804265,M_DBRJK,_,_
495428,119,162,804269,>NKJ,_,_,_,_,804270,<L_>MRTK,_,_
495429,119,162,_,_,804272,CLL_RB,_,_,_,_,_,_
495430,119,163,_,_,804273,CQR,_,_,_,_,_,_
495432,119,163,_,_,804277,TWRTK,_,_,_,_,_,_
495433,119,164,_,_,_,_,_,_,804281,<L_MCPVJ_YDQK,_,_
495434,119,165,804282,CLWM_RB,_,_,_,_,_,_,_,_
495435,119,165,_,_,_,_,_,_,804286,LMW,_,_
495436,119,166,_,_,_,_,_,_,804289,L_JCW<TK,_,_
495438,119,166,_,_,804292,MYWTJK,_,_,_,_,_,_
495439,119,167,804295,NPCJ,804296,<DTJK,_,_,_,_,_,_
495441,119,168,_,_,804301,PQWDJK_W_<DTJK,_,_,_,_,_,_
495442,119,168,804303,KL_DRKJ,_,_,_,_,_,_,_,_
495443,119,169,804306,RNTJ,_,_,_,_,804307,L_PNJK,_,_
495446,119,170,804312,TXNTJ,_,_,_,_,804313,L_PNJK,_,_
495448,119,171,804317,FPTJ,804318,THLH,_,_,_,_,_,_
495449,119,171,_,_,804321,XQJK,_,_,_,_,_,_
495450,119,172,804323,LCWNJ,804324,>MRTK,_,_,_,_,_,_
495451,119,172,804326,KL_MYWTJK,_,_,_,_,_,_,_,_
495452,119,173,804329,JDK,_,_,_,_,_,_,_,_
495454,119,173,_,_,804332,PQWDJK,_,_,_,_,_,_
495455,119,174,_,_,_,_,_,_,804335,L_JCW<TK,_,_
495457,119,174,804338,TWRTK,_,_,_,_,_,_,_,_
495458,119,175,804341,NPCJ,_,_,_,_,_,_,_,_
495460,119,175,804345,MCPVK,_,_,_,_,_,_,_,_
495462,119,176,_,_,804350,<BDK,_,_,_,_,_,_
495463,119,176,_,_,804352,MYWTJK,_,_,_,_,_,_
495465,120,1,_,_,_,_,_,_,804356,>L_JHWH,_,_
495468,120,2,_,_,804363,NPCJ,_,_,804364,M_FPT_CQR,_,_
495469,120,2,_,_,_,_,_,_,804365,M_LCWN_RMJH,_,_
495470,120,3,_,_,804366,MH,_,_,804368,LK,_,_
495471,120,3,_,_,804370,MH,_,_,804372,LK,_,_
495476,120,5,_,_,_,_,_,_,804381,MCK,_,_
495478,120,6,804387,NPCJ,_,_,_,_,804386,LH,_,_
495479,120,7,804389,>NJ,_,_,_,_,_,_,_,_
495480,120,7,804394,HMH,_,_,_,_,_,_,_,_
495483,121,1,_,_,804398,<JNJ,_,_,804399,>L_H_HRJM,_,_
495484,121,1,804402,<ZRJ,_,_,_,_,804400,M_>JN,_,_
495485,121,2,804403,<ZRJ,_,_,_,_,_,_,_,_
495486,121,3,_,_,804408,RGLK,_,_,804407,L__MWV,_,_
495487,121,3,804411,CMRK,_,_,_,_,_,_,_,_
495489,121,4,804418,CWMR_JFR>L,_,_,_,_,_,_,_,_
495490,121,5,804419,JHWH,_,_,_,_,_,_,_,_
495491,121,5,804421,JHWH,_,_,_,_,_,_,_,_
495492,121,6,804424,H_CMC,_,_,_,_,_,_,_,_
495493,121,6,804428,JRX,_,_,_,_,_,_,_,_
495494,121,7,804430,JHWH,_,_,_,_,804432,M_KL_R<,_,_
495495,121,7,_,_,804434,>T_NPCK,_,_,_,_,_,_
495496,121,8,804435,JHWH,_,_,_,_,_,_,_,_
495502,122,1,_,_,_,_,_,_,804445,LJ,_,_
495503,122,1,_,_,_,_,_,_,804446,BJT_JHWH,_,_
495504,122,2,804450,RGLJNW,_,_,_,_,_,_,_,_
495508,122,3,_,_,_,_,_,_,804459,LH,_,_
495509,122,4,804464,CBVJM_CBVJ_JH,_,_,_,_,_,_,_,_
495510,122,4,_,_,_,_,_,_,804466,L_JFR>L,_,_
495511,122,4,_,_,_,_,_,_,804468,L_CM_JHWH,_,_
495512,122,5,804472,KS>WT_L_MCPV,_,_,_,_,_,_,_,_
495513,122,5,804473,KS>WT_L_BJT_DWJD,_,_,_,_,_,_,_,_
495514,122,6,_,_,804475,CLWM_JRWCLM,_,_,_,_,_,_
495515,122,6,804477,>HBJK,_,_,_,_,_,_,_,_
495516,122,7,804479,CLWM,_,_,_,_,_,_,_,_
495517,122,7,804481,CLWH,_,_,_,_,_,_,_,_
495519,122,8,804486,CLWM,_,_,_,_,_,_,_,_
495520,122,9,_,_,804490,VWB,_,_,804491,LK,_,_
495522,123,1,_,_,804495,>T_<JNJ,_,_,804493,>LJK,_,_
495523,123,1,_,_,_,_,_,_,804498,B__CMJM,_,_
495525,123,2,804501,<JNJ_<BDJM,_,_,_,_,_,_,_,_
495526,123,2,804504,<JNJ_CPXH,_,_,_,_,_,_,_,_
495527,123,2,804507,<JNJNW,_,_,_,_,_,_,_,_
495532,123,3,_,_,804517,BWZ,_,_,_,_,_,_
495533,123,4,804521,NPCNW,804522,H_L<G_H_C>NNJM,_,_,804520,LH,_,_
495534,123,4,_,_,804523,H_BWZ_L_G>_JWNJM,_,_,_,_,_,_
495537,124,1,804527,JHWH,_,_,_,_,_,_,_,_
495539,124,1,804533,JFR>L,_,_,_,_,_,_,_,_
495540,124,2,804535,JHWH,_,_,_,_,_,_,_,_
495542,124,2,804541,>DM,_,_,_,_,804540,<LJNW,_,_
495544,124,3,804546,>PM,_,_,_,_,804547,BNW,_,_
495545,124,4,804549,H_MJM,_,_,_,_,_,_,_,_
495546,124,4,804551,NXLH,_,_,_,_,804553,<L_NPCNW,_,_
495547,124,5,804557,H_MJM_H_ZJDWNJM,_,_,_,_,804556,<L_NPCNW,_,_
495548,124,6,804559,JHWH,_,_,_,_,_,_,_,_
495549,124,6,_,_,804563,VRP,_,_,804564,L_CNJHM,_,_
495550,124,7,804565,NPCNW,_,_,_,_,804568,M_PX_JWQCJM,_,_
495551,124,7,804569,H_PX,_,_,_,_,_,_,_,_
495552,124,7,804572,>NXNW,_,_,_,_,_,_,_,_
495553,124,8,804574,<ZRNW,_,_,_,_,_,_,_,_
495555,125,1,_,_,_,_,_,_,804579,B_JHWH,_,_
495558,125,1,_,_,_,_,_,_,804583,L_<WLM,_,_
495560,125,2,804586,HRJM,_,_,_,_,804588,LH,_,_
495561,125,2,804590,JHWH,_,_,_,_,804592,L_<MW,_,_
495562,125,3,804597,CBV_H_RC<,_,_,_,_,804598,<L_GWRL_H_YDJQJM,_,_
495563,125,3,804602,H_YDJQJM,804604,JDJHM,_,_,804603,B_<WLTH,_,_
495564,125,4,_,_,_,_,_,_,804607,L__VWBJM_W_L_JCRJM_B_LBWTM,_,_
495566,125,5,_,_,804611,<QLQLWTM,_,_,_,_,_,_
495567,125,5,804613,JHWH,_,_,_,_,_,_,_,_
495568,125,5,804615,CLWM,_,_,_,_,_,_,_,_
495570,126,1,804619,JHWH,804620,>T_CJBT_YJWN,_,_,_,_,_,_
495572,126,2,804626,PJNW,804625,FXWQ,_,_,_,_,_,_
495573,126,2,804628,LCWNNW,804629,RNH,_,_,_,_,_,_
495575,126,2,804634,JHWH,_,_,_,_,_,_,_,_
495577,126,3,804638,JHWH,_,_,_,_,_,_,_,_
495580,126,4,_,_,804645,>T_CBWTNW,_,_,_,_,_,_
495586,126,6,_,_,804657,MCK_H_ZR<,_,_,_,_,_,_
495588,126,6,_,_,804662,>LMTJW,_,_,_,_,_,_
495591,127,1,804666,JHWH,804669,BJT,_,_,_,_,_,_
495592,127,1,804672,BWNJW,_,_,_,_,804673,BW,_,_
495593,127,1,804675,JHWH,804678,<JR,_,_,_,_,_,_
495594,127,1,804681,CWMR,_,_,_,_,_,_,_,_
495595,127,2,_,_,_,_,_,_,804683,LKM,_,_
495600,127,2,_,_,804689,LXM_H_<YBJM,_,_,_,_,_,_
495601,127,2,_,_,804693,CN>,_,_,804692,L_JDJDW,_,_
495602,127,3,804696,BNJM,_,_,_,_,_,_,_,_
495603,127,3,804698,PRJ_H_BVN,_,_,_,_,_,_,_,_
495605,127,4,804701,BNJ_H_N<WRJM,_,_,_,_,_,_,_,_
495607,127,5,_,_,804705,>T_>CPTW,_,_,804706,MHM,_,_
495609,127,5,_,_,_,_,_,_,804711,>T_>WJBJM,_,_
495612,128,1,_,_,_,_,_,_,804717,B_DRKJW,_,_
495613,128,2,_,_,804718,JGJ<_KPJK,_,_,_,_,_,_
495616,128,2,_,_,_,_,_,_,804724,LK,_,_
495617,128,3,804725,>CTK,_,_,_,_,_,_,_,_
495618,128,3,804727,BNJK,_,_,_,_,_,_,_,_
495620,128,4,804734,GBR,_,_,_,_,_,_,_,_
495622,128,5,804737,JHWH,_,_,_,_,_,_,_,_
495623,128,5,_,_,_,_,_,_,804741,B_VWB_JRWCLM,_,_
495624,128,6,_,_,804745,BNJM_L_BNJK,_,_,_,_,_,_
495625,128,6,804746,CLWM,_,_,_,_,_,_,_,_
495628,129,1,804754,JFR>L,_,_,_,_,_,_,_,_
495630,129,2,_,_,_,_,_,_,804761,LJ,_,_
495631,129,3,804764,XRCJM,_,_,_,_,804762,<L_GBJ,_,_
495632,129,3,_,_,_,_,_,_,804766,L_M<NWTM,_,_
495633,129,4,804767,JHWH,_,_,_,_,_,_,_,_
495634,129,4,_,_,804770,<BWT_RC<JM,_,_,_,_,_,_
495636,129,5,804775,KL_FN>J_YJWN,_,_,_,_,_,_,_,_
495640,129,7,804786,QWYR,804785,KPW,_,_,_,_,_,_
495641,129,7,804789,M<MR,804788,XYNW,_,_,_,_,_,_
495642,129,8,804793,H_<BRJM,_,_,_,_,_,_,_,_
495643,129,8,804794,BRKT_JHWH,_,_,_,_,_,_,_,_
495644,129,8,_,_,804797,>TKM,_,_,804798,B_CM_JHWH,_,_
495649,130,2,_,_,_,_,_,_,804805,B_QWLJ,_,_
495650,130,2,804807,>ZNJK,_,_,_,_,804809,L_QWL_TXNWNJ,_,_
495651,130,3,_,_,804811,<WNWT,_,_,_,_,_,_
495654,130,3,804815,MJ,_,_,_,_,_,_,_,_
495655,130,4,804819,H_SLJXH,_,_,_,_,_,_,_,_
495657,130,5,_,_,804823,JHWH,_,_,_,_,_,_
495658,130,5,804825,NPCJ,_,_,_,_,_,_,_,_
495659,130,5,_,_,_,_,_,_,804827,L_DBRW,_,_
495660,130,6,804829,NPCJ,_,_,_,_,804830,L_>DNJ,_,_
495661,130,6,804832,CMRJM,_,_,_,_,804833,L__BQR,_,_
495662,130,6,804834,CMRJM,_,_,_,_,804835,L__BQR,_,_
495663,130,7,_,_,_,_,_,_,804838,>L_JHWH,_,_
495665,130,7,804841,H_XSD,_,_,_,_,_,_,_,_
495666,130,7,804845,PDWT,_,_,_,_,_,_,_,_
495667,130,8,804847,HW>,804849,>T_JFR>L,_,_,804850,M_KL_<WNTJW,_,_
495671,131,1,804856,LBJ,_,_,_,_,_,_,_,_
495672,131,1,804860,<JNJ,_,_,_,_,_,_,_,_
495673,131,1,_,_,_,_,_,_,804864,B_GDLWT_W_B_NPL>WT_MMNJ,_,_
495675,131,2,_,_,804870,NPCJ,_,_,_,_,_,_
495676,131,2,804873,NPCJ,_,_,_,_,_,_,_,_
495677,131,3,_,_,_,_,_,_,804876,>L_JHWH,_,_
495680,132,1,_,_,804882,>T_KL_<NWTW,_,_,804881,L_DWD,_,_
495682,132,2,_,_,_,_,_,_,804885,L_JHWH,_,_
495683,132,2,_,_,_,_,_,_,804887,L_>BJR_J<QB,_,_
495684,132,3,_,_,_,_,_,_,804890,B_>HL_BJTJ,_,_
495685,132,3,_,_,_,_,_,_,804893,<L_<RF_JYW<J,_,_
495686,132,4,_,_,804896,CNT,_,_,804897,L_<JNJ,_,_
495687,132,4,_,_,804899,TNWMH,_,_,804898,L_<P<PJ,_,_
495688,132,5,_,_,804902,MQWM,_,_,804903,L_JHWH,_,_
495689,132,5,_,_,804904,MCKNWT,_,_,804905,L_>BJR_J<QB,_,_
495691,132,6,_,_,_,_,_,_,804910,B_FDJ_J<R,_,_
495692,132,7,_,_,_,_,_,_,804912,L_MCKNWTJW,_,_
495693,132,7,_,_,_,_,_,_,804914,L_HDM_RGLJW,_,_
495694,132,8,804918,>TH_W_>RWN_<ZK,_,_,_,_,804917,L_MNWXTK,_,_
495696,132,9,804919,KHNJK,804921,YDQ,_,_,_,_,_,_
495697,132,9,804923,XSJDJK,_,_,_,_,_,_,_,_
495698,132,10,_,_,804928,PNJ_MCJXK,_,_,_,_,_,_
495699,132,11,804930,JHWH,_,_,_,_,804931,L_DWD,_,_
495700,132,11,_,_,_,_,_,_,804935,MMNH,_,_
495701,132,11,_,_,_,_,_,_,804936,M_PRJ_BVNK,804938,L_KS>
495702,132,12,804942,BNJK,804943,BRJTJ_W_<DTJ,_,_,_,_,_,_
495703,132,12,_,_,804944,ZW,_,_,_,_,_,_
495704,132,12,804946,GM_BNJHM,_,_,_,_,804949,L_KS>,804950,LK
495705,132,13,804953,JHWH,_,_,_,_,804954,B_YJWN,_,_
495706,132,13,_,_,_,_,_,_,804956,L_MWCB,804957,LW
495707,132,14,804958,Z>T,_,_,_,_,_,_,_,_
495710,132,15,_,_,804965,YJDH,_,_,_,_,_,_
495711,132,15,_,_,804968,>BJWNJH,804970,LXM,_,_,_,_
495712,132,16,_,_,804972,KHNJH,804974,JC<,_,_,_,_
495713,132,16,804976,XSJDJH,_,_,_,_,_,_,_,_
495714,132,17,_,_,804981,QRN,_,_,804982,L_DWD,_,_
495715,132,17,_,_,804984,NR,_,_,804985,L_MCJXJ,_,_
495716,132,18,_,_,804986,>WJBJW,804988,BCT,_,_,_,_
495717,132,18,804992,NZRW,_,_,_,_,804990,<LJW,_,_
495723,133,1,805002,>XJM,_,_,_,_,_,_,_,_
495725,133,2,_,_,_,_,_,_,805006,<L_H_ZQN_ZQN_>HRN,_,_
495726,133,2,_,_,_,_,_,_,805009,<L_PJ_MDWTJW,_,_
495728,133,3,_,_,_,_,_,_,805013,<L_HRRJ_YJWN,_,_
495729,133,3,805017,JHWH,805018,>T_H_BRKH,_,_,_,_,_,_
495730,133,3,_,_,805019,XJJM_<D_H_<WLM,_,_,_,_,_,_
495732,134,1,_,_,805023,>T_JHWH,_,_,_,_,_,_
495734,134,1,_,_,_,_,_,_,805027,B_BJT_JHWH,_,_
495735,134,2,_,_,805030,JDKM,_,_,_,_,_,_
495736,134,2,_,_,805034,>T_JHWH,_,_,_,_,_,_
495737,134,3,805036,JHWH,_,_,_,_,_,_,_,_
495738,134,3,_,_,805039,CMJM_W_>RY,_,_,_,_,_,_
495739,135,1,_,_,805041,JH,_,_,_,_,_,_
495740,135,1,_,_,805043,>T_CM_JHWH,_,_,_,_,_,_
495743,135,2,_,_,_,_,_,_,805048,B_BJT_JHWH_B_XYRWT_BJT_>LHJNW,_,_
495744,135,3,_,_,805050,JH,_,_,_,_,_,_
495745,135,3,805053,JHWH,_,_,_,_,_,_,_,_
495746,135,3,_,_,_,_,_,_,805055,L_CMW,_,_
495748,135,4,805062,JH,805059,J<QB,_,_,805061,LW,_,_
495749,135,4,_,_,805063,JFR>L,_,_,805064,L_SGLTW,_,_
495750,135,5,805066,>NJ,_,_,_,_,_,_,_,_
495751,135,5,805070,JHWH,_,_,_,_,_,_,_,_
495752,135,5,805072,>DNJNW,_,_,_,_,_,_,_,_
495753,135,6,_,_,805074,KL,_,_,_,_,_,_
495754,135,6,805077,JHWH,_,_,_,_,_,_,_,_
495755,135,7,_,_,805081,NF>JM,_,_,805082,M_QYH_H_>RY,_,_
495756,135,7,_,_,805083,BRQJM,_,_,805084,L__MVR,_,_
495757,135,7,_,_,805087,RWX,_,_,805088,M_>WYRWTJW,_,_
495758,135,8,_,_,805091,BKWRJ_MYRJM,_,_,_,_,_,_
495759,135,9,_,_,805094,>TWT_W_MPTJM,_,_,805095,B_TWKKJ,805097,B_PR<H_W_B_KL_<BDJW
495761,135,10,_,_,805100,GWJM_RBJM,_,_,_,_,_,_
495762,135,10,_,_,805103,MLKJM_<YWMJM,_,_,_,_,_,_
495763,135,11,_,_,_,_,_,_,805104,L_SJXWN_MLK_H_>MRJ_W_L_<WG_MLK_H_BCN_W_L_KL_MMLKWT_KN<N,_,_
495764,135,12,_,_,805107,>RYM,805108,NXLH,_,_,_,_
495765,135,12,_,_,805109,NXLH,_,_,805110,L_JFR>L_<MW,_,_
495767,135,13,805112,CMK,_,_,_,_,_,_,_,_
495769,135,13,805115,ZKRK,_,_,_,_,_,_,_,_
495770,135,14,805119,JHWH,805120,<MW,_,_,_,_,_,_
495771,135,14,_,_,_,_,_,_,805122,<L_<BDJW,_,_
495772,135,15,805124,<YBJ_H_GWJM,_,_,_,_,_,_,_,_
495774,135,16,805127,PH,_,_,_,_,_,_,_,_
495776,135,16,805132,<JNJM,_,_,_,_,_,_,_,_
495778,135,17,805137,>ZNJM,_,_,_,_,_,_,_,_
495780,135,17,_,_,_,_,_,_,805146,B_PJHM,_,_
495781,135,18,805149,<FJHM,_,_,_,_,_,_,_,_
495782,135,18,805150,KL,_,_,_,_,_,_,_,_
495783,135,18,_,_,_,_,_,_,805153,BHM,_,_
495785,135,19,_,_,805156,>T_JHWH,_,_,_,_,_,_
495787,135,19,_,_,805159,>T_JHWH,_,_,_,_,_,_
495789,135,20,_,_,805162,>T_JHWH,_,_,_,_,_,_
495791,135,20,_,_,805165,>T_JHWH,_,_,_,_,_,_
495792,135,21,805167,JHWH,_,_,_,_,_,_,_,_
495793,135,21,_,_,805170,JRWCLM,_,_,_,_,_,_
